16:05:04	 Tµi kho∂n: caothuong	 Nh©n vÀt: DanChoiLua	 DWORD ID: -1902028200	 C p: 1	 IP: 14.160.198.30 : 49947	 Xu: 0	 TÊng ti“n vπn: 0
20:42:09	 Tµi kho∂n: weoweo90	 Nh©n vÀt: L˝ŸB◊nhŸNhi	 DWORD ID: -396105229	 C p: 120	 IP: 42.114.22.42 : 5189	 Xu: 23	 TÊng ti“n vπn: 58840
20:42:12	 Tµi kho∂n: mrdjnhquy3	 Nh©n vÀt: StarŸ1st	 DWORD ID: 251807658	 C p: 1	 IP: 113.185.40.78 : 9447	 Xu: 0	 TÊng ti“n vπn: 0
20:42:26	 Tµi kho∂n: dkkhung2	 Nh©n vÀt: DaTau2van	 DWORD ID: -2056423103	 C p: 124	 IP: 116.105.207.65 : 49707	 Xu: 0	 TÊng ti“n vπn: 0
20:42:44	 Tµi kho∂n: congdanhty1980	 Nh©n vÀt: ngamythucnu	 DWORD ID: 1736458803	 C p: 121	 IP: 14.187.64.212 : 55805	 Xu: 1	 TÊng ti“n vπn: 3600
20:42:45	 Tµi kho∂n: truongtien1991	 Nh©n vÀt: ForeverAlone@	 DWORD ID: 611820740	 C p: 125	 IP: 171.252.153.103 : 39786	 Xu: 3590	 TÊng ti“n vπn: 50000
20:43:03	 Tµi kho∂n: dkkhung3	 Nh©n vÀt: ngongiothu2	 DWORD ID: -1868226682	 C p: 124	 IP: 116.105.207.65 : 49718	 Xu: 0	 TÊng ti“n vπn: 0
20:43:24	 Tµi kho∂n: rimso3	 Nh©n vÀt: XeÕHËtÕR∏c	 DWORD ID: -133094195	 C p: 123	 IP: 115.77.51.178 : 63574	 Xu: 0	 TÊng ti“n vπn: 0
20:43:36	 Tµi kho∂n: dkkhung4	 Nh©n vÀt: daTau2van	 DWORD ID: 417328107	 C p: 124	 IP: 116.105.207.65 : 49725	 Xu: 0	 TÊng ti“n vπn: 0
20:43:42	 Tµi kho∂n: nguyenson13	 Nh©n vÀt: nguyenson13	 DWORD ID: 89445323	 C p: 123	 IP: 118.69.89.111 : 60322	 Xu: 290	 TÊng ti“n vπn: 12381
20:44:03	 Tµi kho∂n: mrdjnhquy2	 Nh©n vÀt: NonameŸS	 DWORD ID: -1501608445	 C p: 120	 IP: 113.185.40.78 : 61482	 Xu: 0	 TÊng ti“n vπn: 0
20:45:21	 Tµi kho∂n: chukhacnhi1993	 Nh©n vÀt: DoreMon	 DWORD ID: -2072571113	 C p: 123	 IP: 14.240.116.193 : 64274	 Xu: 33	 TÊng ti“n vπn: 35055
20:45:53	 Tµi kho∂n: asdasd	 Nh©n vÀt: CÊŸL˘cŸNa	 DWORD ID: -1270583229	 C p: 125	 IP: 14.252.53.147 : 55431	 Xu: 5	 TÊng ti“n vπn: 1000
20:45:58	 Tµi kho∂n: mrdjnhquy3	 Nh©n vÀt: StarŸ1st	 DWORD ID: 251807658	 C p: 120	 IP: 113.185.40.78 : 56773	 Xu: 0	 TÊng ti“n vπn: 114829
20:46:22	 Tµi kho∂n: mrdjnhquy3	 Nh©n vÀt: StarŸ1st	 DWORD ID: 251807658	 C p: 120	 IP: 113.185.40.78 : 4405	 Xu: 0	 TÊng ti“n vπn: 114829
20:47:57	 Tµi kho∂n: weoweo90	 Nh©n vÀt: Nh tŸNg«u	 DWORD ID: -463257294	 C p: 122	 IP: 42.114.22.42 : 4369	 Xu: 1123	 TÊng ti“n vπn: 5117
20:48:05	 Tµi kho∂n: weoweo90	 Nh©n vÀt: L˝ŸB◊nhŸNhi	 DWORD ID: -396105229	 C p: 120	 IP: 42.114.22.42 : 27724	 Xu: 1123	 TÊng ti“n vπn: 46243
20:48:32	 Tµi kho∂n: 8134612	 Nh©n vÀt: xxNxttt	 DWORD ID: 1408803507	 C p: 121	 IP: 1.53.84.204 : 57255	 Xu: 40	 TÊng ti“n vπn: 16153
20:48:46	 Tµi kho∂n: dkconbo	 Nh©n vÀt: AnhDepTrai	 DWORD ID: -806312183	 C p: 121	 IP: 116.105.207.65 : 49762	 Xu: 40	 TÊng ti“n vπn: 0
20:49:20	 Tµi kho∂n: tkmoi6	 Nh©n vÀt: CayTienVan	 DWORD ID: 1913290082	 C p: 121	 IP: 222.255.113.183 : 51287	 Xu: 0	 TÊng ti“n vπn: 6996
20:52:20	 Tµi kho∂n: 8134613	 Nh©n vÀt: eeeeee	 DWORD ID: 273262228	 C p: 122	 IP: 1.53.84.204 : 57262	 Xu: 4	 TÊng ti“n vπn: 0
20:52:30	 Tµi kho∂n: tuladao	 Nh©n vÀt: NarŸNg∏o	 DWORD ID: 227581698	 C p: 130	 IP: 171.245.167.230 : 63611	 Xu: 56	 TÊng ti“n vπn: 881
20:52:30	 Tµi kho∂n: 8134613	 Nh©n vÀt: xSxxtttt	 DWORD ID: -89853840	 C p: 121	 IP: 1.53.84.204 : 57267	 Xu: 4	 TÊng ti“n vπn: 326536
20:52:48	 Tµi kho∂n: weoweo90	 Nh©n vÀt: Nh tŸNg«u	 DWORD ID: -463257294	 C p: 122	 IP: 42.114.22.42 : 4642	 Xu: 543	 TÊng ti“n vπn: 5117
20:53:08	 Tµi kho∂n: weoweo90	 Nh©n vÀt: L˝ŸB◊nhŸNhi	 DWORD ID: -396105229	 C p: 120	 IP: 42.114.22.42 : 62219	 Xu: 543	 TÊng ti“n vπn: 46243
20:55:32	 Tµi kho∂n: samkul2	 Nh©n vÀt: 5DOCDOC	 DWORD ID: -2085910917	 C p: 120	 IP: 115.76.54.208 : 6650	 Xu: 20	 TÊng ti“n vπn: 0
20:55:58	 Tµi kho∂n: zukim123	 Nh©n vÀt: ZuKim77	 DWORD ID: -2058045821	 C p: 120	 IP: 222.253.25.202 : 55527	 Xu: 0	 TÊng ti“n vπn: 36363
20:56:22	 Tµi kho∂n: anhthikchat3	 Nh©n vÀt: pethiknm	 DWORD ID: 2141123589	 C p: 121	 IP: 171.236.48.162 : 24164	 Xu: 25	 TÊng ti“n vπn: 512385
20:57:51	 Tµi kho∂n: zukim456	 Nh©n vÀt: ZuKimQn	 DWORD ID: -2058018306	 C p: 120	 IP: 222.253.25.202 : 55569	 Xu: 0	 TÊng ti“n vπn: 1000
20:58:29	 Tµi kho∂n: rimso5	 Nh©n vÀt: 55555555	 DWORD ID: -731537084	 C p: 125	 IP: 115.77.51.178 : 64084	 Xu: 20	 TÊng ti“n vπn: 54902
20:58:35	 Tµi kho∂n: rimso4	 Nh©n vÀt: DATAU04	 DWORD ID: 184343913	 C p: 120	 IP: 115.77.51.178 : 58774	 Xu: 0	 TÊng ti“n vπn: 1000
20:58:47	 Tµi kho∂n: anhthikchat3	 Nh©n vÀt: pethiknm	 DWORD ID: 2141123589	 C p: 121	 IP: 171.236.48.162 : 61753	 Xu: 25	 TÊng ti“n vπn: 0
20:58:56	 Tµi kho∂n: tuladao	 Nh©n vÀt: NarŸNg∏o	 DWORD ID: 227581698	 C p: 130	 IP: 171.245.167.230 : 63634	 Xu: 56	 TÊng ti“n vπn: 15949
20:59:16	 Tµi kho∂n: zukim012	 Nh©n vÀt: ZuKim99	 DWORD ID: -2058044447	 C p: 120	 IP: 222.253.25.202 : 58347	 Xu: 0	 TÊng ti“n vπn: 37120
20:59:47	 Tµi kho∂n: rimso5	 Nh©n vÀt: 55555555	 DWORD ID: -731537084	 C p: 125	 IP: 115.77.51.178 : 57684	 Xu: 20	 TÊng ti“n vπn: 54902
21:01:28	 Tµi kho∂n: zukim024	 Nh©n vÀt: ZuKim88	 DWORD ID: -2058047182	 C p: 120	 IP: 222.253.25.202 : 58400	 Xu: 0	 TÊng ti“n vπn: 1000
21:03:22	 Tµi kho∂n: honganhcm19	 Nh©n vÀt: datau11	 DWORD ID: -861972903	 C p: 120	 IP: 27.2.123.133 : 50088	 Xu: 40	 TÊng ti“n vπn: 240000
21:03:35	 Tµi kho∂n: lekhang92	 Nh©n vÀt: NgaMyVip	 DWORD ID: 412382314	 C p: 1	 IP: 171.239.220.166 : 49643	 Xu: 35	 TÊng ti“n vπn: 0
21:03:52	 Tµi kho∂n: honganhcm20	 Nh©n vÀt: datau666	 DWORD ID: -1533632537	 C p: 1	 IP: 27.2.123.133 : 50094	 Xu: 0	 TÊng ti“n vπn: 0
21:04:35	 Tµi kho∂n: 813461	 Nh©n vÀt: xxDxtttt	 DWORD ID: 1678665215	 C p: 130	 IP: 1.53.84.204 : 57303	 Xu: 22	 TÊng ti“n vπn: 25842
21:05:00	 Tµi kho∂n: dkconbo	 Nh©n vÀt: AnhDepTrai	 DWORD ID: -806312183	 C p: 121	 IP: 116.105.207.65 : 63795	 Xu: 42	 TÊng ti“n vπn: 205478
21:06:56	 Tµi kho∂n: wangbugi2	 Nh©n vÀt: T´mŸChuaŸCay	 DWORD ID: -470443509	 C p: 124	 IP: 1.55.45.91 : 49130	 Xu: 39	 TÊng ti“n vπn: 1847
21:13:31	 Tµi kho∂n: 0985651986	 Nh©n vÀt: 1Ph∏tN∏tB≠Ìm	 DWORD ID: -1834305076	 C p: 123	 IP: 1.55.203.238 : 57700	 Xu: 34	 TÊng ti“n vπn: 0
21:13:49	 Tµi kho∂n: samkul2	 Nh©n vÀt: BUFFBUFF	 DWORD ID: -1743436197	 C p: 120	 IP: 115.76.54.208 : 30958	 Xu: 20	 TÊng ti“n vπn: 75966
21:14:25	 Tµi kho∂n: samkul	 Nh©n vÀt: ïƒï64ÖHi’uÖBen	 DWORD ID: -1189616363	 C p: 133	 IP: 115.76.54.208 : 56090	 Xu: 9850	 TÊng ti“n vπn: 666327
21:17:30	 Tµi kho∂n: saukhang	 Nh©n vÀt: ƒïB∂oŸKhang	 DWORD ID: -822306508	 C p: 125	 IP: 113.23.54.181 : 11687	 Xu: 22	 TÊng ti“n vπn: 288091
21:19:06	 Tµi kho∂n: zukim024	 Nh©n vÀt: ZuKim88	 DWORD ID: -2058047182	 C p: 120	 IP: 222.253.25.202 : 58766	 Xu: 0	 TÊng ti“n vπn: 20999
21:21:31	 Tµi kho∂n: congdanhty	 Nh©n vÀt: sieu_nhim	 DWORD ID: 1856267194	 C p: 122	 IP: 14.187.64.212 : 55885	 Xu: 0	 TÊng ti“n vπn: 4995
21:21:34	 Tµi kho∂n: vank92	 Nh©n vÀt: =Van_Monkey=	 DWORD ID: 187118242	 C p: 120	 IP: 113.188.29.120 : 49417	 Xu: 10	 TÊng ti“n vπn: 24422
21:23:07	 Tµi kho∂n: namdoan6626	 Nh©n vÀt: Na__Tra	 DWORD ID: 1814292348	 C p: 124	 IP: 113.161.229.218 : 49327	 Xu: 49	 TÊng ti“n vπn: 20777
21:23:36	 Tµi kho∂n: hung078	 Nh©n vÀt: ∞ThÊ∞∞Th«n	 DWORD ID: -702269073	 C p: 127	 IP: 113.169.23.91 : 58936	 Xu: 6460	 TÊng ti“n vπn: 88330
21:25:58	 Tµi kho∂n: mrdjnhquy1	 Nh©n vÀt: NokiaŸ7610	 DWORD ID: -1037549703	 C p: 121	 IP: 113.185.40.78 : 41966	 Xu: 0	 TÊng ti“n vπn: 25156
21:26:32	 Tµi kho∂n: tuladao	 Nh©n vÀt: NarŸNg∏o	 DWORD ID: 227581698	 C p: 130	 IP: 171.245.167.230 : 59889	 Xu: 56	 TÊng ti“n vπn: 5946
21:26:38	 Tµi kho∂n: nna1210vt01	 Nh©n vÀt: o0oThanhLyo0o	 DWORD ID: 940663043	 C p: 126	 IP: 14.191.185.30 : 59122	 Xu: 890	 TÊng ti“n vπn: 35777
21:26:45	 Tµi kho∂n: dkconbo	 Nh©n vÀt: AnhDepTrai	 DWORD ID: -806312183	 C p: 121	 IP: 116.105.207.65 : 53166	 Xu: 42	 TÊng ti“n vπn: 205471
21:27:20	 Tµi kho∂n: honganhcm13	 Nh©n vÀt: datau777	 DWORD ID: -1533670496	 C p: 1	 IP: 27.2.123.133 : 54562	 Xu: 53	 TÊng ti“n vπn: 0
21:27:31	 Tµi kho∂n: hung078	 Nh©n vÀt: ∞ThÊ∞∞Th«n	 DWORD ID: -702269073	 C p: 127	 IP: 113.169.23.91 : 49686	 Xu: 6460	 TÊng ti“n vπn: 68326
21:33:09	 Tµi kho∂n: mrdjnhquy3	 Nh©n vÀt: SuperŸMario	 DWORD ID: 759891823	 C p: 1	 IP: 113.185.40.78 : 16323	 Xu: 0	 TÊng ti“n vπn: 0
21:34:56	 Tµi kho∂n: honganhcm19	 Nh©n vÀt: datau11	 DWORD ID: -861972903	 C p: 120	 IP: 27.2.123.133 : 54625	 Xu: 40	 TÊng ti“n vπn: 260000
21:35:18	 Tµi kho∂n: honganhcm19	 Nh©n vÀt: cbrrr111	 DWORD ID: -984689666	 C p: 120	 IP: 27.2.123.133 : 54630	 Xu: 40	 TÊng ti“n vπn: 200000
21:35:55	 Tµi kho∂n: zukim024	 Nh©n vÀt: ZuKim88	 DWORD ID: -2058047182	 C p: 120	 IP: 222.253.25.202 : 59114	 Xu: 0	 TÊng ti“n vπn: 20992
21:36:52	 Tµi kho∂n: honganhcm19	 Nh©n vÀt: datau11	 DWORD ID: -861972903	 C p: 120	 IP: 27.2.123.133 : 54646	 Xu: 40	 TÊng ti“n vπn: 260000
21:37:46	 Tµi kho∂n: thanhphat	 Nh©n vÀt: Ti”uŸCËt	 DWORD ID: 1663793602	 C p: 1	 IP: 171.245.167.230 : 59932	 Xu: 0	 TÊng ti“n vπn: 0
21:37:47	 Tµi kho∂n: hung0782	 Nh©n vÀt: ChﬁchDπo∞S≠Ka	 DWORD ID: -751753077	 C p: 130	 IP: 113.169.23.91 : 49743	 Xu: 14770	 TÊng ti“n vπn: 139021
21:38:43	 Tµi kho∂n: tuladao	 Nh©n vÀt: NarŸNg∏o	 DWORD ID: 227581698	 C p: 130	 IP: 171.245.167.230 : 59937	 Xu: 56	 TÊng ti“n vπn: 5942
21:39:42	 Tµi kho∂n: weoweo90	 Nh©n vÀt: L˝ŸB◊nhŸNhi	 DWORD ID: -396105229	 C p: 120	 IP: 42.114.22.42 : 57382	 Xu: 543	 TÊng ti“n vπn: 26243
21:39:53	 Tµi kho∂n: hung0782	 Nh©n vÀt: ChﬁchDπo∞S≠Ka	 DWORD ID: -751753077	 C p: 130	 IP: 113.169.23.91 : 49745	 Xu: 14770	 TÊng ti“n vπn: 119021
21:41:52	 Tµi kho∂n: mrdjnhquy3	 Nh©n vÀt: StarŸ1st	 DWORD ID: 251807658	 C p: 120	 IP: 113.185.40.78 : 63875	 Xu: 0	 TÊng ti“n vπn: 94815
21:42:28	 Tµi kho∂n: 0985651985	 Nh©n vÀt: ThichSÍLﬂn	 DWORD ID: 958885997	 C p: 122	 IP: 1.55.203.238 : 51624	 Xu: 5	 TÊng ti“n vπn: 590
21:42:41	 Tµi kho∂n: honganhcm13	 Nh©n vÀt: SÔngKh∏nh	 DWORD ID: 1925030947	 C p: 125	 IP: 27.2.123.133 : 49818	 Xu: 51	 TÊng ti“n vπn: 0
21:42:43	 Tµi kho∂n: 0985651986	 Nh©n vÀt: 1Ph∏tN∏tB≠Ìm	 DWORD ID: -1834305076	 C p: 123	 IP: 1.55.203.238 : 51626	 Xu: 34	 TÊng ti“n vπn: 4197
21:43:50	 Tµi kho∂n: tkmoi1	 Nh©n vÀt: D–pŸLµo	 DWORD ID: -666879951	 C p: 124	 IP: 222.255.113.183 : 53555	 Xu: 5	 TÊng ti“n vπn: 45940
21:43:52	 Tµi kho∂n: tkmoi6	 Nh©n vÀt: CayTienVan	 DWORD ID: 1913290082	 C p: 121	 IP: 222.255.113.183 : 53557	 Xu: 0	 TÊng ti“n vπn: 28575
21:43:55	 Tµi kho∂n: honganhcm13	 Nh©n vÀt: datau777	 DWORD ID: -1533670496	 C p: 120	 IP: 27.2.123.133 : 60032	 Xu: 51	 TÊng ti“n vπn: 373177
21:45:44	 Tµi kho∂n: 0985651985	 Nh©n vÀt: ThichSÍLﬂn	 DWORD ID: 958885997	 C p: 122	 IP: 1.55.203.238 : 51628	 Xu: 5	 TÊng ti“n vπn: 590
21:46:24	 Tµi kho∂n: thanhphat	 Nh©n vÀt: Ti”uŸCËt	 DWORD ID: 1663793602	 C p: 120	 IP: 171.245.167.230 : 55815	 Xu: 0	 TÊng ti“n vπn: 1000
21:46:25	 Tµi kho∂n: 0985651986	 Nh©n vÀt: 1Ph∏tN∏tB≠Ìm	 DWORD ID: -1834305076	 C p: 123	 IP: 1.55.203.238 : 51630	 Xu: 35	 TÊng ti“n vπn: 34197
21:47:00	 Tµi kho∂n: honganhcm14	 Nh©n vÀt: DaTau111	 DWORD ID: 560452772	 C p: 120	 IP: 27.2.123.133 : 59287	 Xu: 10	 TÊng ti“n vπn: 203018
21:47:06	 Tµi kho∂n: namdoan6626	 Nh©n vÀt: Na__Tra	 DWORD ID: 1814292348	 C p: 124	 IP: 113.161.229.218 : 56019	 Xu: 49	 TÊng ti“n vπn: 26767
21:47:31	 Tµi kho∂n: tuladao	 Nh©n vÀt: NarŸNg∏o	 DWORD ID: 227581698	 C p: 130	 IP: 171.245.167.230 : 55832	 Xu: 56	 TÊng ti“n vπn: 5942
21:48:03	 Tµi kho∂n: honganhcm14	 Nh©n vÀt: Ng∑Ng˘aQuyY	 DWORD ID: 162266585	 C p: 122	 IP: 27.2.123.133 : 63074	 Xu: 10	 TÊng ti“n vπn: 300000
21:49:18	 Tµi kho∂n: honganhcm15	 Nh©n vÀt: ChÿThﬁ16	 DWORD ID: -1206812439	 C p: 123	 IP: 27.2.123.133 : 54496	 Xu: 91	 TÊng ti“n vπn: 243141
21:51:05	 Tµi kho∂n: quydaicahp123	 Nh©n vÀt: ChemNoAE	 DWORD ID: 325607260	 C p: 125	 IP: 171.252.154.202 : 10974	 Xu: 122	 TÊng ti“n vπn: 0
21:51:12	 Tµi kho∂n: samkul2	 Nh©n vÀt: BUFFBUFF	 DWORD ID: -1743436197	 C p: 120	 IP: 115.76.54.208 : 2854	 Xu: 20	 TÊng ti“n vπn: 55925
21:52:10	 Tµi kho∂n: quydaicahp123	 Nh©n vÀt: ChemNoAE	 DWORD ID: 325607260	 C p: 125	 IP: 171.252.154.202 : 50818	 Xu: 122	 TÊng ti“n vπn: 0
21:52:42	 Tµi kho∂n: honganhcm14	 Nh©n vÀt: DaTau111	 DWORD ID: 560452772	 C p: 120	 IP: 27.2.123.133 : 51550	 Xu: 10	 TÊng ti“n vπn: 203018
21:52:53	 Tµi kho∂n: honganhcm14	 Nh©n vÀt: Ng∑Ng˘aQuyY	 DWORD ID: 162266585	 C p: 122	 IP: 27.2.123.133 : 53648	 Xu: 10	 TÊng ti“n vπn: 300000
21:52:56	 Tµi kho∂n: quydaicahp123	 Nh©n vÀt: ChemNoAE	 DWORD ID: 325607260	 C p: 125	 IP: 171.252.154.202 : 26060	 Xu: 122	 TÊng ti“n vπn: 0
21:53:42	 Tµi kho∂n: honganhcm14	 Nh©n vÀt: DaTau111	 DWORD ID: 560452772	 C p: 120	 IP: 27.2.123.133 : 62253	 Xu: 10	 TÊng ti“n vπn: 203018
21:55:42	 Tµi kho∂n: hoangpo003	 Nh©n vÀt: SanBossNe	 DWORD ID: 1507121802	 C p: 1	 IP: 113.185.77.58 : 2535	 Xu: 0	 TÊng ti“n vπn: 0
21:56:08	 Tµi kho∂n: tkmoi8	 Nh©n vÀt: CayTienVan2	 DWORD ID: -1981110088	 C p: 121	 IP: 222.255.113.183 : 54139	 Xu: 0	 TÊng ti“n vπn: 0
21:57:05	 Tµi kho∂n: tkmoi7	 Nh©n vÀt: CayTienVan1	 DWORD ID: -1981110013	 C p: 121	 IP: 14.186.247.210 : 54692	 Xu: 49	 TÊng ti“n vπn: 1021796
21:57:14	 Tµi kho∂n: tkmoi1	 Nh©n vÀt: D–pŸLµo	 DWORD ID: -666879951	 C p: 124	 IP: 222.255.113.183 : 54145	 Xu: 5	 TÊng ti“n vπn: 27600
21:59:41	 Tµi kho∂n: saukhang	 Nh©n vÀt: ƒïB∂oŸKhang	 DWORD ID: -822306508	 C p: 125	 IP: 113.23.54.181 : 41445	 Xu: 22	 TÊng ti“n vπn: 288088
22:00:32	 Tµi kho∂n: thanhtan	 Nh©n vÀt: ThµnhïT n	 DWORD ID: 2121032137	 C p: 126	 IP: 42.119.159.49 : 47158	 Xu: 125	 TÊng ti“n vπn: 0
22:01:20	 Tµi kho∂n: tuladao	 Nh©n vÀt: NarŸNg∏o	 DWORD ID: 227581698	 C p: 130	 IP: 171.245.167.230 : 55356	 Xu: 56	 TÊng ti“n vπn: 0
22:01:28	 Tµi kho∂n: samkul2	 Nh©n vÀt: BUFFBUFF	 DWORD ID: -1743436197	 C p: 120	 IP: 115.76.54.208 : 3397	 Xu: 20	 TÊng ti“n vπn: 55925
22:01:34	 Tµi kho∂n: samkul2	 Nh©n vÀt: Chﬁïƒïßπi	 DWORD ID: -508018156	 C p: 130	 IP: 115.76.54.208 : 30892	 Xu: 20	 TÊng ti“n vπn: 359271
22:01:40	 Tµi kho∂n: namdoan6626	 Nh©n vÀt: Na__Tra	 DWORD ID: 1814292348	 C p: 124	 IP: 113.161.229.218 : 56906	 Xu: 49	 TÊng ti“n vπn: 29353
22:02:18	 Tµi kho∂n: tanphuc	 Nh©n vÀt: ß÷ŸNh tŸVL	 DWORD ID: 1220732745	 C p: 126	 IP: 1.55.204.228 : 13546	 Xu: 85	 TÊng ti“n vπn: 0
22:02:24	 Tµi kho∂n: dkkhung	 Nh©n vÀt: okconde	 DWORD ID: -516476074	 C p: 124	 IP: 116.105.207.65 : 64345	 Xu: 0	 TÊng ti“n vπn: 69854
22:02:41	 Tµi kho∂n: wangbugi5	 Nh©n vÀt: Miliket	 DWORD ID: -1202019832	 C p: 120	 IP: 1.55.45.91 : 33589	 Xu: 0	 TÊng ti“n vπn: 61000
22:02:47	 Tµi kho∂n: thanhtan	 Nh©n vÀt: ThµnhïT n	 DWORD ID: 2121032137	 C p: 126	 IP: 42.119.159.49 : 9629	 Xu: 125	 TÊng ti“n vπn: 0
22:02:52	 Tµi kho∂n: wangbugi6	 Nh©n vÀt: Acecook	 DWORD ID: -765070932	 C p: 120	 IP: 1.55.45.91 : 32862	 Xu: 10	 TÊng ti“n vπn: 19957
22:03:28	 Tµi kho∂n: honganhcm13	 Nh©n vÀt: SÔngKh∏nh	 DWORD ID: 1925030947	 C p: 125	 IP: 27.2.123.133 : 55129	 Xu: 57	 TÊng ti“n vπn: 0
22:04:03	 Tµi kho∂n: kukhidn1	 Nh©n vÀt: SanBos1	 DWORD ID: -313206747	 C p: 120	 IP: 123.19.11.135 : 61743	 Xu: 27	 TÊng ti“n vπn: 990
22:05:13	 Tµi kho∂n: kukhidn1	 Nh©n vÀt: SanBos1	 DWORD ID: -313206747	 C p: 120	 IP: 123.19.11.135 : 61756	 Xu: 27	 TÊng ti“n vπn: 990
22:05:24	 Tµi kho∂n: kukhidn2	 Nh©n vÀt: 12312asd	 DWORD ID: 1078627966	 C p: 1	 IP: 123.19.11.135 : 61758	 Xu: 3	 TÊng ti“n vπn: 0
22:06:16	 Tµi kho∂n: honganhcm13	 Nh©n vÀt: datau777	 DWORD ID: -1533670496	 C p: 120	 IP: 27.2.123.133 : 55154	 Xu: 57	 TÊng ti“n vπn: 449966
22:06:20	 Tµi kho∂n: wangbugi6	 Nh©n vÀt: Acecook1	 DWORD ID: -1465411609	 C p: 1	 IP: 1.55.45.91 : 1660	 Xu: 0	 TÊng ti“n vπn: 0
22:07:04	 Tµi kho∂n: xuantung1	 Nh©n vÀt: NhatLong	 DWORD ID: -647779792	 C p: 121	 IP: 116.96.78.83 : 48503	 Xu: 51	 TÊng ti“n vπn: 575697
22:07:26	 Tµi kho∂n: mapmap	 Nh©n vÀt: Tr‰cCa	 DWORD ID: -136556468	 C p: 133	 IP: 171.249.93.2 : 58053	 Xu: 125	 TÊng ti“n vπn: 848452
22:08:46	 Tµi kho∂n: khangsau	 Nh©n vÀt: ŸDﬁŸHÒŸC∏c	 DWORD ID: -650313172	 C p: 1	 IP: 113.23.54.181 : 56609	 Xu: 0	 TÊng ti“n vπn: 0
22:08:55	 Tµi kho∂n: asdasd	 Nh©n vÀt: CÊŸL˘cŸNa	 DWORD ID: -1270583229	 C p: 125	 IP: 14.252.53.147 : 58249	 Xu: 5	 TÊng ti“n vπn: 1000
22:10:56	 Tµi kho∂n: tuladao3	 Nh©n vÀt: dsadasda	 DWORD ID: 1622250075	 C p: 126	 IP: 171.245.167.230 : 55397	 Xu: 11	 TÊng ti“n vπn: 68527
22:10:57	 Tµi kho∂n: trungtruc	 Nh©n vÀt: Th«nŸS–t	 DWORD ID: 1654724532	 C p: 128	 IP: 115.77.33.190 : 58266	 Xu: 3070	 TÊng ti“n vπn: 700000
22:13:03	 Tµi kho∂n: lekhang93	 Nh©n vÀt: 12312321	 DWORD ID: 1084617779	 C p: 1	 IP: 171.239.220.166 : 49994	 Xu: 780	 TÊng ti“n vπn: 0
22:13:13	 Tµi kho∂n: 8134613	 Nh©n vÀt: zzzzzz	 DWORD ID: 256162005	 C p: 121	 IP: 1.53.84.204 : 57547	 Xu: 10	 TÊng ti“n vπn: 0
22:13:17	 Tµi kho∂n: lekhang93	 Nh©n vÀt: EmTraiSamSung	 DWORD ID: 1230389591	 C p: 120	 IP: 171.239.220.166 : 49998	 Xu: 780	 TÊng ti“n vπn: 2827
22:13:46	 Tµi kho∂n: lekhang93	 Nh©n vÀt: ChauTinhTrung	 DWORD ID: 477975473	 C p: 126	 IP: 171.239.220.166 : 50002	 Xu: 780	 TÊng ti“n vπn: 75523
22:14:56	 Tµi kho∂n: saubokhang	 Nh©n vÀt: ŸŸïƒS©u	 DWORD ID: -207598719	 C p: 1	 IP: 113.23.54.181 : 42551	 Xu: 0	 TÊng ti“n vπn: 0
22:17:24	 Tµi kho∂n: kukhidn1	 Nh©n vÀt: tienvan	 DWORD ID: 1616497434	 C p: 127	 IP: 123.19.11.135 : 53581	 Xu: 27	 TÊng ti“n vπn: 3597
22:18:28	 Tµi kho∂n: herolintv	 Nh©n vÀt: CarpeŸDiem	 DWORD ID: 671152620	 C p: 128	 IP: 27.70.225.32 : 51618	 Xu: 2010	 TÊng ti“n vπn: 641150
22:18:48	 Tµi kho∂n: honganhcm20	 Nh©n vÀt: datau666	 DWORD ID: -1533632537	 C p: 120	 IP: 27.2.123.133 : 50448	 Xu: 17	 TÊng ti“n vπn: 863619
22:19:15	 Tµi kho∂n: khuong88	 Nh©n vÀt: T¯ŸC´ŸN≠¨ng	 DWORD ID: 1481368813	 C p: 1	 IP: 113.188.199.59 : 49499	 Xu: 0	 TÊng ti“n vπn: 0
22:20:42	 Tµi kho∂n: wangbugi5	 Nh©n vÀt: Miliket	 DWORD ID: -1202019832	 C p: 120	 IP: 1.55.45.91 : 31828	 Xu: 0	 TÊng ti“n vπn: 61000
22:20:57	 Tµi kho∂n: wangbugi6	 Nh©n vÀt: Acecook1	 DWORD ID: -1465411609	 C p: 120	 IP: 1.55.45.91 : 16279	 Xu: 0	 TÊng ti“n vπn: 100646
22:25:39	 Tµi kho∂n: leanhdung3004	 Nh©n vÀt: MRLËcXo∏y	 DWORD ID: 1804908205	 C p: 120	 IP: 14.171.141.239 : 62231	 Xu: 0	 TÊng ti“n vπn: 54354
22:26:48	 Tµi kho∂n: saubokhang	 Nh©n vÀt: ŸŸïƒS©u	 DWORD ID: -207598719	 C p: 120	 IP: 113.23.54.181 : 49706	 Xu: 0	 TÊng ti“n vπn: 3197
22:28:18	 Tµi kho∂n: samkul	 Nh©n vÀt: ïƒï64ÖHi’uÖBen	 DWORD ID: -1189616363	 C p: 133	 IP: 115.76.54.208 : 28315	 Xu: 9875	 TÊng ti“n vπn: 1483226
