00:00:06	 Tµi kho∂n: pinphan12345	 Nh©n vÀt: Vip_khi1	 DWORD ID: -211253543	 C p: 126	 IP: 14.186.109.219 : 37359	 Xu: 22	 TÊng ti“n vπn: 26881
20:42:32	 Tµi kho∂n: lekhang91	 Nh©n vÀt: SamSung	 DWORD ID: -306057818	 C p: 131	 IP: 171.239.220.166 : 57065	 Xu: 0	 TÊng ti“n vπn: 116501
20:43:57	 Tµi kho∂n: lekhang92	 Nh©n vÀt: EmHoSamSung	 DWORD ID: -898460580	 C p: 128	 IP: 171.239.220.166 : 57072	 Xu: 30	 TÊng ti“n vπn: 24589
20:45:06	 Tµi kho∂n: zukim123	 Nh©n vÀt: ZuKim77	 DWORD ID: -2058045821	 C p: 122	 IP: 222.253.25.202 : 49201	 Xu: 377	 TÊng ti“n vπn: 58103
20:45:37	 Tµi kho∂n: phongw	 Nh©n vÀt: CÔiBæpC¯cHeo	 DWORD ID: -1957471495	 C p: 120	 IP: 113.169.9.78 : 57339	 Xu: 0	 TÊng ti“n vπn: 1000
20:45:56	 Tµi kho∂n: leanhdung3002	 Nh©n vÀt: FireDragon	 DWORD ID: -2015974453	 C p: 126	 IP: 222.252.237.81 : 57090	 Xu: 12	 TÊng ti“n vπn: 160000
20:46:16	 Tµi kho∂n: bibabibo01	 Nh©n vÀt: DeNhiMong	 DWORD ID: 1847609421	 C p: 125	 IP: 113.23.110.5 : 42450	 Xu: 51	 TÊng ti“n vπn: 499979
20:46:19	 Tµi kho∂n: vank92	 Nh©n vÀt: =Van_Monkey=	 DWORD ID: 187118242	 C p: 125	 IP: 115.77.33.190 : 58268	 Xu: 133	 TÊng ti“n vπn: 0
20:46:27	 Tµi kho∂n: leanhdung3004	 Nh©n vÀt: MRLËcXo∏y	 DWORD ID: 1804908205	 C p: 121	 IP: 222.252.237.81 : 64215	 Xu: 0	 TÊng ti“n vπn: 240794
20:47:41	 Tµi kho∂n: bibabibo00	 Nh©n vÀt: ChuHaiVT	 DWORD ID: 1096389470	 C p: 124	 IP: 113.23.110.5 : 24917	 Xu: 27	 TÊng ti“n vπn: 0
20:48:07	 Tµi kho∂n: leanhdung3003	 Nh©n vÀt: LeoNesa	 DWORD ID: -1541172349	 C p: 126	 IP: 222.252.237.81 : 64218	 Xu: 60	 TÊng ti“n vπn: 3090
20:48:13	 Tµi kho∂n: lekhang96	 Nh©n vÀt: NhinConCac	 DWORD ID: -2120188578	 C p: 120	 IP: 171.239.220.166 : 57096	 Xu: 10	 TÊng ti“n vπn: 0
20:48:14	 Tµi kho∂n: bibabibo02	 Nh©n vÀt: HoangKiemNhat	 DWORD ID: -1796812606	 C p: 124	 IP: 113.23.110.5 : 3869	 Xu: 11	 TÊng ti“n vπn: 400
20:49:05	 Tµi kho∂n: lekhang96	 Nh©n vÀt: nhinjma	 DWORD ID: 326708273	 C p: 1	 IP: 171.239.220.166 : 57104	 Xu: 10	 TÊng ti“n vπn: 0
20:49:28	 Tµi kho∂n: wangbugi2	 Nh©n vÀt: T´mŸChuaŸCay	 DWORD ID: -470443509	 C p: 128	 IP: 42.118.96.157 : 27672	 Xu: 32	 TÊng ti“n vπn: 58637
20:49:49	 Tµi kho∂n: tkmoi3	 Nh©n vÀt: Kho∏iŸßao	 DWORD ID: 350685790	 C p: 120	 IP: 14.186.247.210 : 50921	 Xu: 0	 TÊng ti“n vπn: 22000
20:50:09	 Tµi kho∂n: thanhtan	 Nh©n vÀt: ThµnhïT n	 DWORD ID: 2121032137	 C p: 129	 IP: 42.119.159.49 : 34102	 Xu: 15	 TÊng ti“n vπn: 185092
20:50:14	 Tµi kho∂n: tkmoi5	 Nh©n vÀt: LongŸNhi	 DWORD ID: 2101073080	 C p: 120	 IP: 14.186.247.210 : 50926	 Xu: 0	 TÊng ti“n vπn: 480000
20:50:19	 Tµi kho∂n: samkul2	 Nh©n vÀt: BUFFBUFF	 DWORD ID: -1743436197	 C p: 120	 IP: 115.76.54.208 : 58289	 Xu: 20	 TÊng ti“n vπn: 15912
20:50:33	 Tµi kho∂n: samkul1	 Nh©n vÀt: BUFFŸBUFF	 DWORD ID: 1838592732	 C p: 120	 IP: 115.76.54.208 : 11996	 Xu: 50	 TÊng ti“n vπn: 0
20:51:30	 Tµi kho∂n: tuladao2	 Nh©n vÀt: Mπizozzz	 DWORD ID: -1358339018	 C p: 128	 IP: 125.235.209.178 : 22609	 Xu: 20	 TÊng ti“n vπn: 117383
20:51:47	 Tµi kho∂n: phongw	 Nh©n vÀt: CÔiBæpC¯cHeo	 DWORD ID: -1957471495	 C p: 120	 IP: 113.169.9.78 : 64541	 Xu: 0	 TÊng ti“n vπn: 990
20:52:40	 Tµi kho∂n: tkmoi6	 Nh©n vÀt: CayTienVan	 DWORD ID: 1913290082	 C p: 125	 IP: 14.186.247.210 : 51140	 Xu: 0	 TÊng ti“n vπn: 20599
20:52:42	 Tµi kho∂n: samkul3	 Nh©n vÀt: NaMiLux	 DWORD ID: -1863583757	 C p: 127	 IP: 115.76.54.208 : 1132	 Xu: 5	 TÊng ti“n vπn: 289249
20:52:44	 Tµi kho∂n: rimso2	 Nh©n vÀt: ïƒPh≠¨ngTrinh	 DWORD ID: 1905264885	 C p: 128	 IP: 115.77.51.178 : 52448	 Xu: 5	 TÊng ti“n vπn: 0
20:52:53	 Tµi kho∂n: shockuyou1	 Nh©n vÀt: zZzBaByKillzZz	 DWORD ID: -35134865	 C p: 1	 IP: 116.106.180.131 : 52066	 Xu: 0	 TÊng ti“n vπn: 0
20:53:00	 Tµi kho∂n: krungthep002	 Nh©n vÀt: XuanThoiThuong	 DWORD ID: -211793268	 C p: 121	 IP: 171.252.155.13 : 21755	 Xu: 0	 TÊng ti“n vπn: 127266
20:53:00	 Tµi kho∂n: tkmoi10	 Nh©n vÀt: D∑ŸT»u	 DWORD ID: -61488338	 C p: 120	 IP: 14.186.247.210 : 51207	 Xu: 0	 TÊng ti“n vπn: 100000
20:53:12	 Tµi kho∂n: tkmoi11	 Nh©n vÀt: DaŸTau	 DWORD ID: -1012230361	 C p: 120	 IP: 14.186.247.210 : 51248	 Xu: 0	 TÊng ti“n vπn: 60000
20:53:14	 Tµi kho∂n: wangbugi7	 Nh©n vÀt: AceCook4	 DWORD ID: -681787649	 C p: 120	 IP: 42.118.96.157 : 34768	 Xu: 0	 TÊng ti“n vπn: 2000
20:53:26	 Tµi kho∂n: tkmoi12	 Nh©n vÀt: Kh∏ngŸH·a	 DWORD ID: -2147030734	 C p: 122	 IP: 14.186.247.210 : 51271	 Xu: 19	 TÊng ti“n vπn: 0
20:53:33	 Tµi kho∂n: rimso2	 Nh©n vÀt: ïƒPh≠¨ngTrinh	 DWORD ID: 1905264885	 C p: 128	 IP: 115.77.51.178 : 55746	 Xu: 5	 TÊng ti“n vπn: 0
20:53:47	 Tµi kho∂n: tkmoi7	 Nh©n vÀt: CayTienVan1	 DWORD ID: -1981110013	 C p: 121	 IP: 14.186.247.210 : 51275	 Xu: 40	 TÊng ti“n vπn: 340000
20:57:15	 Tµi kho∂n: hangrong2	 Nh©n vÀt: aczxcvdfz	 DWORD ID: -1692111517	 C p: 120	 IP: 14.186.247.210 : 51294	 Xu: 0	 TÊng ti“n vπn: 221000
20:57:58	 Tµi kho∂n: krungthep004	 Nh©n vÀt: Caytienxtt	 DWORD ID: 934518241	 C p: 120	 IP: 171.252.155.13 : 62147	 Xu: 0	 TÊng ti“n vπn: 32568
20:58:01	 Tµi kho∂n: tkmoi6	 Nh©n vÀt: CayTienVan	 DWORD ID: 1913290082	 C p: 125	 IP: 14.186.247.210 : 51299	 Xu: 0	 TÊng ti“n vπn: 20599
20:58:17	 Tµi kho∂n: rimso6	 Nh©n vÀt: ïƒLeTrinh	 DWORD ID: 1040463303	 C p: 120	 IP: 115.77.51.178 : 63696	 Xu: 0	 TÊng ti“n vπn: 999
20:58:45	 Tµi kho∂n: tkmoi8	 Nh©n vÀt: CayTienVan2	 DWORD ID: -1981110088	 C p: 124	 IP: 14.186.247.210 : 51304	 Xu: 0	 TÊng ti“n vπn: 180000
20:58:55	 Tµi kho∂n: rimso6	 Nh©n vÀt: ïƒL™ÕTrinh	 DWORD ID: -638951655	 C p: 1	 IP: 115.77.51.178 : 51881	 Xu: 0	 TÊng ti“n vπn: 0
20:58:56	 Tµi kho∂n: mrdjnhquy2	 Nh©n vÀt: NonameŸS	 DWORD ID: -1501608445	 C p: 120	 IP: 113.185.40.78 : 11634	 Xu: 0	 TÊng ti“n vπn: 0
20:59:13	 Tµi kho∂n: mrdjnhquy2	 Nh©n vÀt: XiaoŸMiŸ3350	 DWORD ID: -1134505862	 C p: 121	 IP: 113.185.40.78 : 40055	 Xu: 0	 TÊng ti“n vπn: 0
20:59:54	 Tµi kho∂n: mrdjnhquy2	 Nh©n vÀt: 1111111P	 DWORD ID: 1759570423	 C p: 120	 IP: 113.185.40.78 : 40975	 Xu: 0	 TÊng ti“n vπn: 5922
20:59:59	 Tµi kho∂n: mcclane1	 Nh©n vÀt: mcclaneTN	 DWORD ID: -1782994629	 C p: 120	 IP: 113.172.175.241 : 55531	 Xu: 0	 TÊng ti“n vπn: 1400
21:00:24	 Tµi kho∂n: rimso6	 Nh©n vÀt: ïƒL™ÕTrinh	 DWORD ID: -638951655	 C p: 120	 IP: 115.77.51.178 : 49820	 Xu: 0	 TÊng ti“n vπn: 1000
21:00:33	 Tµi kho∂n: rimso1	 Nh©n vÀt: ïƒV´ÕT◊nh	 DWORD ID: -895054045	 C p: 138	 IP: 115.77.51.178 : 49822	 Xu: 275	 TÊng ti“n vπn: 889040
21:00:50	 Tµi kho∂n: hung7641191	 Nh©n vÀt: GM0001	 DWORD ID: -929240838	 C p: 110	 IP: 113.187.148.94 : 50543	 Xu: 5600	 TÊng ti“n vπn: 7
21:00:55	 Tµi kho∂n: wangbugi2	 Nh©n vÀt: T´mŸChuaŸCay	 DWORD ID: -470443509	 C p: 128	 IP: 42.118.96.157 : 56394	 Xu: 29	 TÊng ti“n vπn: 23637
21:01:00	 Tµi kho∂n: rimso1	 Nh©n vÀt: ïƒV´ÕT◊nh	 DWORD ID: -895054045	 C p: 138	 IP: 115.77.51.178 : 53713	 Xu: 275	 TÊng ti“n vπn: 889040
21:01:02	 Tµi kho∂n: samkul	 Nh©n vÀt: ïƒï64ÖHi’uÖBen	 DWORD ID: -1189616363	 C p: 141	 IP: 113.187.148.94 : 50545	 Xu: 7640	 TÊng ti“n vπn: 63289
21:01:05	 Tµi kho∂n: rimso1	 Nh©n vÀt: ïƒV´ÕT◊nh	 DWORD ID: -895054045	 C p: 138	 IP: 115.77.51.178 : 53715	 Xu: 275	 TÊng ti“n vπn: 889040
21:01:15	 Tµi kho∂n: rimso6	 Nh©n vÀt: 66666666	 DWORD ID: 721753920	 C p: 121	 IP: 115.77.51.178 : 62166	 Xu: 0	 TÊng ti“n vπn: 89653
21:01:20	 Tµi kho∂n: rimso6	 Nh©n vÀt: ïƒL™ÕTrinh	 DWORD ID: -638951655	 C p: 120	 IP: 115.77.51.178 : 62168	 Xu: 0	 TÊng ti“n vπn: 1000
21:02:32	 Tµi kho∂n: wangbugi	 Nh©n vÀt: M◊ŸT´m	 DWORD ID: -404915066	 C p: 127	 IP: 42.118.96.157 : 32508	 Xu: 15	 TÊng ti“n vπn: 23551
21:03:24	 Tµi kho∂n: samkul	 Nh©n vÀt: ïƒï64ÖHi’uÖBen	 DWORD ID: -1189616363	 C p: 141	 IP: 115.76.54.208 : 5208	 Xu: 7640	 TÊng ti“n vπn: 63289
21:03:42	 Tµi kho∂n: aipcorp	 Nh©n vÀt: HoµngŸThÔyŸChi	 DWORD ID: -2060615299	 C p: 134	 IP: 113.187.148.94 : 50549	 Xu: 0	 TÊng ti“n vπn: 0
21:03:56	 Tµi kho∂n: congdanhty1979	 Nh©n vÀt: thuyyen	 DWORD ID: 2038451117	 C p: 128	 IP: 14.187.64.212 : 50514	 Xu: 0	 TÊng ti“n vπn: 18596
21:06:31	 Tµi kho∂n: nguyenson13	 Nh©n vÀt: nguyenson13	 DWORD ID: 89445323	 C p: 128	 IP: 115.76.54.208 : 6413	 Xu: 188	 TÊng ti“n vπn: 0
21:06:32	 Tµi kho∂n: conghung1	 Nh©n vÀt: BufSLM	 DWORD ID: -549267457	 C p: 1	 IP: 171.235.44.3 : 58236	 Xu: 27	 TÊng ti“n vπn: 0
21:08:29	 Tµi kho∂n: congdanhty1980	 Nh©n vÀt: thuyyendao	 DWORD ID: -1776069637	 C p: 123	 IP: 14.187.64.212 : 50535	 Xu: 1	 TÊng ti“n vπn: 0
21:08:38	 Tµi kho∂n: conghung	 Nh©n vÀt: Microsoft	 DWORD ID: -1138801829	 C p: 125	 IP: 171.235.44.3 : 58283	 Xu: 70	 TÊng ti“n vπn: 10428
21:10:29	 Tµi kho∂n: tkmoi2	 Nh©n vÀt: X›chŸL´Ÿ1	 DWORD ID: -1531809592	 C p: 127	 IP: 14.186.247.210 : 51610	 Xu: 75	 TÊng ti“n vπn: 8600
21:10:50	 Tµi kho∂n: tkmoi2	 Nh©n vÀt: X›chŸL´Ÿ1	 DWORD ID: -1531809592	 C p: 127	 IP: 14.186.247.210 : 51614	 Xu: 75	 TÊng ti“n vπn: 8600
21:11:46	 Tµi kho∂n: samkul2	 Nh©n vÀt: BUFFBUFF	 DWORD ID: -1743436197	 C p: 120	 IP: 115.76.54.208 : 9000	 Xu: 20	 TÊng ti“n vπn: 15912
21:11:53	 Tµi kho∂n: samkul1	 Nh©n vÀt: BUFFŸBUFF	 DWORD ID: 1838592732	 C p: 120	 IP: 115.76.54.208 : 8971	 Xu: 50	 TÊng ti“n vπn: 0
21:12:09	 Tµi kho∂n: aipcorp	 Nh©n vÀt: HoµngŸThÔyŸChi	 DWORD ID: -2060615299	 C p: 134	 IP: 1.54.210.166 : 40374	 Xu: 0	 TÊng ti“n vπn: 0
21:12:32	 Tµi kho∂n: nguyenson13	 Nh©n vÀt: nguyenson13	 DWORD ID: 89445323	 C p: 128	 IP: 118.69.89.111 : 53821	 Xu: 188	 TÊng ti“n vπn: 0
21:12:45	 Tµi kho∂n: conghung1	 Nh©n vÀt: BufSLM	 DWORD ID: -549267457	 C p: 120	 IP: 171.235.44.3 : 58337	 Xu: 27	 TÊng ti“n vπn: 91428
21:13:02	 Tµi kho∂n: thanhtin	 Nh©n vÀt: MoonNg∏o	 DWORD ID: 26218531	 C p: 131	 IP: 171.252.155.13 : 27469	 Xu: 35	 TÊng ti“n vπn: 79999
21:13:25	 Tµi kho∂n: nguyenson13	 Nh©n vÀt: nguyenson13	 DWORD ID: 89445323	 C p: 128	 IP: 118.69.89.111 : 53825	 Xu: 188	 TÊng ti“n vπn: 0
21:13:27	 Tµi kho∂n: samkul	 Nh©n vÀt: ïƒï64ÖHi’uÖBen	 DWORD ID: -1189616363	 C p: 141	 IP: 115.76.54.208 : 64633	 Xu: 7640	 TÊng ti“n vπn: 43289
21:15:18	 Tµi kho∂n: nguyenson13	 Nh©n vÀt: nguyenson13	 DWORD ID: 89445323	 C p: 128	 IP: 27.70.203.146 : 57965	 Xu: 188	 TÊng ti“n vπn: 0
21:15:27	 Tµi kho∂n: hung7641191	 Nh©n vÀt: GM0001	 DWORD ID: -929240838	 C p: 110	 IP: 113.187.148.94 : 50564	 Xu: 5050	 TÊng ti“n vπn: 7
21:16:15	 Tµi kho∂n: nguyenson13	 Nh©n vÀt: nguyenson13	 DWORD ID: 89445323	 C p: 128	 IP: 118.69.89.111 : 53833	 Xu: 188	 TÊng ti“n vπn: 0
21:21:04	 Tµi kho∂n: samkul1	 Nh©n vÀt: BUFFŸBUFF	 DWORD ID: 1838592732	 C p: 120	 IP: 115.76.54.208 : 53221	 Xu: 50	 TÊng ti“n vπn: 39998
21:21:13	 Tµi kho∂n: pnghi2016	 Nh©n vÀt: LinhKa	 DWORD ID: -808609496	 C p: 127	 IP: 171.236.48.30 : 30122	 Xu: 0	 TÊng ti“n vπn: 128278
21:23:38	 Tµi kho∂n: wangbugi7	 Nh©n vÀt: L»uŸTh∏i	 DWORD ID: -1151107538	 C p: 1	 IP: 42.118.96.157 : 46502	 Xu: 0	 TÊng ti“n vπn: 0
21:24:09	 Tµi kho∂n: congdanhty1981	 Nh©n vÀt: thieulamlata	 DWORD ID: 97003109	 C p: 122	 IP: 14.187.64.212 : 51109	 Xu: 0	 TÊng ti“n vπn: 2200
21:24:27	 Tµi kho∂n: wangbugi2	 Nh©n vÀt: T´mŸChuaŸCay	 DWORD ID: -470443509	 C p: 128	 IP: 42.118.96.157 : 22624	 Xu: 29	 TÊng ti“n vπn: 63821
21:24:49	 Tµi kho∂n: xuxuxu	 Nh©n vÀt: T©mT©m	 DWORD ID: 466489163	 C p: 120	 IP: 1.52.53.37 : 10186	 Xu: 40	 TÊng ti“n vπn: 11787
21:25:21	 Tµi kho∂n: vank02	 Nh©n vÀt: KiemTien	 DWORD ID: -589561352	 C p: 126	 IP: 14.184.39.8 : 56289	 Xu: 27	 TÊng ti“n vπn: 600
21:25:21	 Tµi kho∂n: tinh123	 Nh©n vÀt: giaitri1323	 DWORD ID: 903322770	 C p: 1	 IP: 171.227.30.42 : 60534	 Xu: 0	 TÊng ti“n vπn: 0
21:25:55	 Tµi kho∂n: nguyenson13	 Nh©n vÀt: nguyenson13	 DWORD ID: 89445323	 C p: 128	 IP: 118.69.89.111 : 53850	 Xu: 188	 TÊng ti“n vπn: 0
21:28:02	 Tµi kho∂n: 0985651986	 Nh©n vÀt: 1Ph∏tN∏tB≠Ìm	 DWORD ID: -1834305076	 C p: 125	 IP: 1.55.203.238 : 54482	 Xu: 57	 TÊng ti“n vπn: 499995
21:28:58	 Tµi kho∂n: herolintv	 Nh©n vÀt: CarpeŸDiem	 DWORD ID: 671152620	 C p: 134	 IP: 27.70.225.32 : 51146	 Xu: 30040	 TÊng ti“n vπn: 438123
21:34:06	 Tµi kho∂n: saysay	 Nh©n vÀt: khoaSay	 DWORD ID: 1524176945	 C p: 130	 IP: 115.72.6.228 : 59031	 Xu: 60	 TÊng ti“n vπn: 3216432
21:34:46	 Tµi kho∂n: herolintv	 Nh©n vÀt: CarpeŸDiem	 DWORD ID: 671152620	 C p: 134	 IP: 27.70.225.32 : 60350	 Xu: 30040	 TÊng ti“n vπn: 437820
21:35:42	 Tµi kho∂n: samkul	 Nh©n vÀt: ïƒï64ÖHi’uÖBen	 DWORD ID: -1189616363	 C p: 141	 IP: 115.76.54.208 : 63870	 Xu: 7640	 TÊng ti“n vπn: 43235
21:36:29	 Tµi kho∂n: 0985651985	 Nh©n vÀt: ThichMocLop	 DWORD ID: -1276001879	 C p: 120	 IP: 1.55.203.238 : 54484	 Xu: 5	 TÊng ti“n vπn: 222846
21:37:07	 Tµi kho∂n: 0985651987	 Nh©n vÀt: DocVaiLon	 DWORD ID: 496587261	 C p: 120	 IP: 1.55.203.238 : 54486	 Xu: 25	 TÊng ti“n vπn: 251073
21:37:45	 Tµi kho∂n: pinphan1234	 Nh©n vÀt: Vip_khi	 DWORD ID: -550702966	 C p: 129	 IP: 14.186.109.219 : 39833	 Xu: 43	 TÊng ti“n vπn: 1931971
21:40:14	 Tµi kho∂n: pnghi2015	 Nh©n vÀt: TinhKa	 DWORD ID: -79160288	 C p: 128	 IP: 171.236.48.30 : 9140	 Xu: 0	 TÊng ti“n vπn: 116648
21:40:45	 Tµi kho∂n: involker	 Nh©n vÀt: Mr_Involker2	 DWORD ID: 1111345855	 C p: 123	 IP: 113.161.174.8 : 65125	 Xu: 3	 TÊng ti“n vπn: 167890
21:41:55	 Tµi kho∂n: rimso4	 Nh©n vÀt: 65446546	 DWORD ID: 1880355788	 C p: 1	 IP: 115.77.51.178 : 60788	 Xu: 0	 TÊng ti“n vπn: 0
21:42:24	 Tµi kho∂n: samkul1	 Nh©n vÀt: BUFFŸBUFF	 DWORD ID: 1838592732	 C p: 120	 IP: 115.76.54.208 : 33172	 Xu: 50	 TÊng ti“n vπn: 0
21:42:53	 Tµi kho∂n: tructe92	 Nh©n vÀt: =Thien_Hoa=	 DWORD ID: 614603354	 C p: 120	 IP: 14.184.39.8 : 56303	 Xu: 21	 TÊng ti“n vπn: 333342
21:42:53	 Tµi kho∂n: vank63	 Nh©n vÀt: KiemTien@	 DWORD ID: -794403709	 C p: 127	 IP: 14.184.39.8 : 56302	 Xu: 0	 TÊng ti“n vπn: 1600
21:42:53	 Tµi kho∂n: vank02	 Nh©n vÀt: KiemTien	 DWORD ID: -589561352	 C p: 126	 IP: 14.184.39.8 : 56304	 Xu: 27	 TÊng ti“n vπn: 0
21:43:44	 Tµi kho∂n: bibabibo02	 Nh©n vÀt: HoangKiemNhat	 DWORD ID: -1796812606	 C p: 124	 IP: 113.23.110.5 : 24417	 Xu: 11	 TÊng ti“n vπn: 2397
21:43:44	 Tµi kho∂n: bibabibo01	 Nh©n vÀt: DeNhiMong	 DWORD ID: 1847609421	 C p: 125	 IP: 113.23.110.5 : 57764	 Xu: 51	 TÊng ti“n vπn: 2997
21:43:45	 Tµi kho∂n: bibabibo00	 Nh©n vÀt: ChuHaiVT	 DWORD ID: 1096389470	 C p: 124	 IP: 113.23.110.5 : 30010	 Xu: 27	 TÊng ti“n vπn: 2997
21:43:53	 Tµi kho∂n: namdoan0	 Nh©n vÀt: TY___Trim__To	 DWORD ID: -486362433	 C p: 1	 IP: 113.161.229.218 : 50659	 Xu: 0	 TÊng ti“n vπn: 0
21:44:25	 Tµi kho∂n: samkul1	 Nh©n vÀt: BUFFŸBUFF	 DWORD ID: 1838592732	 C p: 120	 IP: 115.76.54.208 : 33578	 Xu: 50	 TÊng ti“n vπn: 0
21:45:00	 Tµi kho∂n: namdoan0	 Nh©n vÀt: TY_Trim_To	 DWORD ID: 1406544290	 C p: 1	 IP: 113.161.229.218 : 50720	 Xu: 0	 TÊng ti“n vπn: 0
21:46:03	 Tµi kho∂n: tkmoi2	 Nh©n vÀt: X›chŸL´Ÿ1	 DWORD ID: -1531809592	 C p: 127	 IP: 14.186.247.210 : 52277	 Xu: 75	 TÊng ti“n vπn: 500000
21:47:07	 Tµi kho∂n: vank63	 Nh©n vÀt: KiemTien@	 DWORD ID: -794403709	 C p: 127	 IP: 14.184.39.8 : 56319	 Xu: 0	 TÊng ti“n vπn: 2199
21:47:16	 Tµi kho∂n: tructe92	 Nh©n vÀt: =Thien_Hoa=	 DWORD ID: 614603354	 C p: 120	 IP: 14.184.39.8 : 56321	 Xu: 23	 TÊng ti“n vπn: 359842
21:51:43	 Tµi kho∂n: leanhdung3001	 Nh©n vÀt: TYŸTh«nŸS m	 DWORD ID: 1824174941	 C p: 132	 IP: 222.252.237.81 : 55117	 Xu: 1826	 TÊng ti“n vπn: 179953
21:52:09	 Tµi kho∂n: samkul1	 Nh©n vÀt: BUFFŸBUFF	 DWORD ID: 1838592732	 C p: 120	 IP: 115.76.54.208 : 2800	 Xu: 50	 TÊng ti“n vπn: 0
21:53:57	 Tµi kho∂n: herolintv	 Nh©n vÀt: CarpeŸDiem	 DWORD ID: 671152620	 C p: 134	 IP: 27.70.225.32 : 64049	 Xu: 18760	 TÊng ti“n vπn: 412669
21:56:19	 Tµi kho∂n: tructe92	 Nh©n vÀt: =Thien_Hoa=	 DWORD ID: 614603354	 C p: 120	 IP: 14.184.39.8 : 56343	 Xu: 24	 TÊng ti“n vπn: 361403
21:56:21	 Tµi kho∂n: vank63	 Nh©n vÀt: KiemTien@	 DWORD ID: -794403709	 C p: 127	 IP: 14.184.39.8 : 56345	 Xu: 0	 TÊng ti“n vπn: 4397
21:59:22	 Tµi kho∂n: wangbugi2	 Nh©n vÀt: T´mŸChuaŸCay	 DWORD ID: -470443509	 C p: 128	 IP: 42.118.96.157 : 16631	 Xu: 79	 TÊng ti“n vπn: 23521
22:01:21	 Tµi kho∂n: hoangpo002	 Nh©n vÀt: SanBosss	 DWORD ID: -1733554308	 C p: 121	 IP: 113.185.72.22 : 27938	 Xu: 0	 TÊng ti“n vπn: 633782
22:01:31	 Tµi kho∂n: hoangpo000	 Nh©n vÀt: BossSatThu	 DWORD ID: -1544296401	 C p: 120	 IP: 113.185.72.22 : 1777	 Xu: 0	 TÊng ti“n vπn: 461482
22:01:43	 Tµi kho∂n: tkmoi2	 Nh©n vÀt: X›chŸL´Ÿ1	 DWORD ID: -1531809592	 C p: 127	 IP: 14.186.247.210 : 52613	 Xu: 100	 TÊng ti“n vπn: 0
22:01:46	 Tµi kho∂n: hoangpo001	 Nh©n vÀt: SaTThu2	 DWORD ID: 342668387	 C p: 121	 IP: 113.185.72.22 : 49008	 Xu: 0	 TÊng ti“n vπn: 308258
22:01:54	 Tµi kho∂n: rimso6	 Nh©n vÀt: ïƒL™ÕTrinh	 DWORD ID: -638951655	 C p: 120	 IP: 115.77.51.178 : 51089	 Xu: 0	 TÊng ti“n vπn: 15186
22:02:17	 Tµi kho∂n: hung7641191	 Nh©n vÀt: GM0001	 DWORD ID: -929240838	 C p: 110	 IP: 113.178.254.58 : 50622	 Xu: 5050	 TÊng ti“n vπn: 7
22:02:33	 Tµi kho∂n: samkul	 Nh©n vÀt: ïƒï64ÖHi’uÖBen	 DWORD ID: -1189616363	 C p: 141	 IP: 115.76.54.208 : 61274	 Xu: 7665	 TÊng ti“n vπn: 101782
22:03:21	 Tµi kho∂n: hoangpo003	 Nh©n vÀt: SanBossNe	 DWORD ID: 1507121802	 C p: 120	 IP: 113.185.72.22 : 47255	 Xu: 10	 TÊng ti“n vπn: 145012
22:03:37	 Tµi kho∂n: hoangpo002	 Nh©n vÀt: SanBosss	 DWORD ID: -1733554308	 C p: 121	 IP: 113.185.72.22 : 21017	 Xu: 0	 TÊng ti“n vπn: 633782
22:03:57	 Tµi kho∂n: hoangpo003	 Nh©n vÀt: SanBossNe	 DWORD ID: 1507121802	 C p: 120	 IP: 113.185.72.22 : 24875	 Xu: 10	 TÊng ti“n vπn: 145012
22:04:29	 Tµi kho∂n: kakalie	 Nh©n vÀt: ïƒThi™nïPhong	 DWORD ID: -1167697412	 C p: 134	 IP: 117.6.95.27 : 37228	 Xu: 48	 TÊng ti“n vπn: 116
22:05:29	 Tµi kho∂n: samkul3	 Nh©n vÀt: NaMiLux	 DWORD ID: -1863583757	 C p: 127	 IP: 115.76.54.208 : 47656	 Xu: 5	 TÊng ti“n vπn: 295042
22:05:38	 Tµi kho∂n: cbcui5	 Nh©n vÀt: CÊŸL˘cŸNaŸTr∏t	 DWORD ID: -229397171	 C p: 138	 IP: 27.70.203.146 : 51231	 Xu: 4155	 TÊng ti“n vπn: 8827690
22:05:47	 Tµi kho∂n: cbcui4	 Nh©n vÀt: GM0004	 DWORD ID: -929240280	 C p: 120	 IP: 27.70.203.146 : 51233	 Xu: 7090	 TÊng ti“n vπn: 10981074
22:07:04	 Tµi kho∂n: asdasd	 Nh©n vÀt: Nguy™nŸMinh	 DWORD ID: -551398027	 C p: 128	 IP: 14.252.53.147 : 51423	 Xu: 505	 TÊng ti“n vπn: 74842
22:07:45	 Tµi kho∂n: samkul4	 Nh©n vÀt: Sakura	 DWORD ID: -76788843	 C p: 124	 IP: 115.76.54.208 : 45997	 Xu: 0	 TÊng ti“n vπn: 153754
22:12:26	 Tµi kho∂n: danhtran10	 Nh©n vÀt: Paint111	 DWORD ID: 348732534	 C p: 131	 IP: 116.98.87.179 : 54345	 Xu: 20	 TÊng ti“n vπn: 4994
22:13:44	 Tµi kho∂n: cbcui5	 Nh©n vÀt: CÊŸL˘cŸNaŸTr∏t	 DWORD ID: -229397171	 C p: 138	 IP: 27.70.203.146 : 61596	 Xu: 4155	 TÊng ti“n vπn: 8827690
