SkillName	Property	SkillId	Attrib	SkillStyle	SkillIcon	PreCastSpr	ManCastSnd	FMCastSnd	StateSpecialId	IsAura	LRSkill	NeedShadow	AttackRadius	MaxShadowNum	MslsGenerate	MslsGenerateData	CharClass	MisslesForm	ChildSkillId	ChildSkillLevel	ChildSkillNum	BaseSkill	CharAnimId	EventSkillLevel	IsMelee	WaitTime	ClientSend	SkillCostType	CostValue	TimePerCast	IsPhysical	TargetOnly	TargetEnemy	TargetAlly	TargetSelf	TargetObj	ByMissle	IsUseAR	StartEvent	StartSkillId	FlyEvent	FlySkillId	FlyEventTime	CollideEvent	CollidSkillId	VanishedEvent	VanishedSkillId	ReqLevel	MaxLevel	EqtLimit	HorseLimit	DoHurt	WeaponSkill	Param1	Param1Memo	Param2	Param2Memo	StopWhenMove	HeelAtParent	RelativePosType	PeaceCanUse	ShowEvent	LvlSetScript	LvlSetting1	LvlData1	LvlSetting2	LvlData2	LvlSetting3	LvlData3	LvlSetting4	LvlData4	LvlSetting5	LvlData5	LvlSetting6	LvlData6	LvlSetting7	LvlData7	LvlSetting8	LvlData8	LvlSetting9	LvlData9	LvlSetting10	LvlData10	LevelUpScript	SkillDesc	IsMagic	Series	IsSkillPhysical	IsSkillMagic	TimePerCastHorse		SkillMiniIcon
Tong Kim	±»¶¯¹¥»÷¸¨Öú	413	11	3	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_sl_gf.spr			0	0	0	3	0	0	0	0	0	1	7	0	-1	0	0	14	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2	0	0	0	0		0					1	0	\script\skill\danhhieu.lua	lifemax_p	tongkim	lifemax_v	tongkim	fastwalkrun_p	tongkim	castspeed_v	tongkim															0		0	0	0		
Vo Tuong Tram b	Íâ¹¦Ïµ¹¥»÷	415	1	0	\spr\Ui\skill\ÎÞÏòÕ¶.spr		\sound\skill\sound_k001.wav	\sound\skill\sound_k006.wav	0	0	0	0	512	0	5	6	1	2	136	1	1	1	10	1	0	5	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	80	0	1	0	0	0	0		0					0	0	\script\skill\npc.lua		hoinguyencong		hoinguyencong																			0	0	1	0	0		
Huyen Am Tram b	Íâ¹¦Ïµ¹¥»÷	419	801	0	\spr\Ui\skill\ÐþÒõÕ¶.spr		\sound\skill\sound_k001.wav	\sound\skill\sound_k006.wav	0	0	0	0	420	0	5	9	5	2	165	1	1	1	10	1	0	8	0	0	0	2	0	0	1	0	0	0	1	0	0	0	0	0	0	1	388	0	0	80	0	1	0	0	0	0		0					0	0	\script\skill\npc.lua	lifereplenish_v	npchotrokim	physicsdamage_v	npchotrokim		npchotrokim																	0	1	1	0	2		
Bang Tung Vo Anh b	Íâ¹¦Ïµ¹¥»÷	421	601	0	\spr\Ui\skill\±ùÐÄÑ©Á«.spr	\spr\skill\¶ëáÒ\mag_em_13_Ê©Ä§·¨.spr	0	\sound\skill\sound_k009.wav	0	0	0	0	512	15	0	1	2	2	146	1	5	1	10	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	372	0	0	80	0	1	1	1	0	2	0	0	0				0	0	\script\skill\npc.lua	lifereplenish_v	npchotromoc	poisondamage_v	npchotromoc		npchotromoc																	0	2	1	0	0		
Tam Nga Te Tuyet b	Íâ¹¦Ïµ¹¥»÷	423	501	0	\spr\Ui\skill\Èý¶ëö©Ñ©.spr	\spr\skill\¶ëáÒ\mag_em_13_Ê©Ä§·¨.spr	0	\sound\skill\sound_k009.wav	0	0	0	0	512	0	0	0	4	2	142	1	3	1	10	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	80	0	0	1	10	0	1	0	0	0				0	0	\script\skill\npc.lua	lifereplenish_v	npchotrothuy	colddamage_v	npchotrothuy		npchotrothuy																	0	2	1	0	0		
Cuu Cung Phi Tinh b	Íâ¹¦Ïµ¹¥»÷	425	1	0	\spr\Ui\skill\¾Å¹¬·ÉÐÇ.spr		\sound\skill\sound_k003.wav	\sound\skill\sound_k008.wav	0	0	0	0	420	0	5	2	3	2	152	0	5	1	10	1	0	0	0	0	0	2	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	80	0	100	1	0	0	1		0					0	0	\script\skill\npc.lua	lifereplenish_v	npchotrohoa	firedamage_v	npchotrohoa		npchotrohoa																	0		1	0	2		
Truy Phong Quyet b	Íâ¹¦Ïµ¹¥»÷	427		0	\spr\Ui\skill\×··ç¾ö.spr		\sound\skill\sound_k005.wav	\sound\skill\sound_k010.wav	0	0	0	1	90	5	0	0	1	2	140	0	3	1	9	0	1	0	0	2	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	80	0	1	0	60	0	7		0					1	0	\script\skill\npc.lua	lifereplenish_v	npchotrotho	stun_p	npchotrotho	lightingdamage_v	npchotrotho																	0	0	1	0	0		
[AM] Quan Ly	±»¶¯·ÀÓù¸¨Öú	417	401	3	\spr\Ui\¼¼ÄÜÍ¼±ê\companion\anfuzhiyu.spr	\spr\Ui\¼¼ÄÜÍ¼±ê\companion\anfuzhiyu.spr	\sound\skill\sound_k005.wav	\sound\skill\sound_k010.wav	0	0	3	0	400	0	0	0	1	7	0	0	0	0	14	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	120	20	-2	0	0	0	0	0	0	0				1	0	\script\skill\npc.lua																					\script\skill\admin.lua		0		0	0	2		
NPC ho tro kimb	Ö÷¶¯ÊôÐÔ¼ÓÇ¿	429	22	0	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_sl_22.spr		\sound\skill\²»¶¯Ã÷ÍõÖä.wav	0	0	0	2	0	250	0	1	0	1	3	67	0	1	1	11	1	0	5	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	20	-2	0	50	0	0		0					1	0	\script\skill\npc.lua	lifereplenish_v	npchotrokim	physicsdamage_v	npchotrokim																			0		0	0	2		
§¹i Thõa Nh­ Lai Chó 	Ö÷¶¯ÊôÐÔ¼ÓÇ¿	412		3	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_sl_120.spr				0	0	3	0	400	0	0	0	5	7	0	-1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	120	1	-2	0	0	0	0		0					1	0	\script\skill\shaolin.lua	stateskilltime	skill120	poisondamagereturn_p	skill120	buffemtyreturn_p	skill120	returndoskillemty_p	skill120	skilllevelexp	skill120		skill120		skill120		skill120		skill120		skill120		"TuÖt kü tèi cao cña m«n ph¸I, bæ sung nh÷ng khiÕm khuyÕt kü n¨ng bæn m«n"	0		0	0	0		
§¶o H­ Thiªn 	Ö÷¶¯ÊôÐÔ¼ÓÇ¿	414		3	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_tw_120.spr				0	0	3	0	400	0	0	0	5	7	0	-1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	120	1	-2	0	0	0	0		0					1	0	\script\skill\tianwang.lua	stateskilltime	skill120	allres_p	skill120	allresmax_p	skill120	lifereplenishadd_p	skill120	buffemtyres_p	skill120	skilllevelexp	skill120		skill120		skill120		skill120		skill120		"TuÖt kü tèi cao cña m«n ph¸I, bæ sung nh÷ng khiÕm khuyÕt kü n¨ng bæn m«n"	0		0	0	0		
Mª ¶nh Tung	Ö÷¶¯ÊôÐÔ¼ÓÇ¿	416		1	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_tm_120.spr			0	0	0	2	1	400	5	1	20	1	13	0	0	0	0	0	0	1	5	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	120	1	-2	0	35	0	32		5					0	0	\script\skill\tangmen.lua	skill_cost_v	skill120	skill_mintimepercast_v	skill120	skilllevelexp	skill120		skill120		skill120		skill120		skill120		skill120		skill120		skill120		"TuÖt kü tèi cao cña m«n ph¸I, bæ sung nh÷ng khiÕm khuyÕt kü n¨ng bæn m«n"	0		0	0	0		
HÊp Tinh YÓm	Ö÷¶¯ÊôÐÔ¼ÓÇ¿	418		3	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_wd_120.spr				0	0	3	0	400	0	0	0	5	7	0	-1	0	1	11	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	120	1	-2	0	0	0	0		0					1	0	\script\skill\wudu.lua	stateskilltime	skill120	timecastskilleffec_v	skill120	doskilleffec_p	skill120	skilllevelexp	skill120		skill120		skill120		skill120		skill120		skill120		skill120		"TuÖt kü tèi cao cña m«n ph¸I, bæ sung nh÷ng khiÕm khuyÕt kü n¨ng bæn m«n"	0		0	0	0		
BÕ NguyÖt PhÊt TrÇn	Ö÷¶¯ÊôÐÔ¼ÓÇ¿	420		2	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_em_120.spr				0	1	2	0	400	0	0	0	2	7	476	1	1	0	14	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	80	1	-2	0	0	0	0		0					1	0	\script\skill\emei.lua	stateskilltime	skill120	doskillbuff1	skill120	doskillbuff2	skill120	doskillbuff3	skill120	doskillbuff4	skill120	doskillbuff5	skill120	doskillbuff5	skill120	skilllevelexp	skill120		skill120		skill120		"TuÖt kü tèi cao cña m«n ph¸I, bæ sung nh÷ng khiÕm khuyÕt kü n¨ng bæn m«n"	0		0	0	0		
Ngù TuyÕt Èn	Ö÷¶¯ÊôÐÔ¼ÓÇ¿	422		2	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_cy_120.spr				0	0	2	0	400	0	0	0	5	7	0	-1	0	1	11	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	120	1	-2	0	0	0	0		0					1	0	\script\skill\cuiyan.lua	skill_cost_v	skill120	invisibility_p	skill120	skill_mintimepercast_v	skill120	skilllevelexp	skill120		skill120		skill120		skill120		skill120		skill120		skill120		"TuÖt kü tèi cao cña m«n ph¸I, bæ sung nh÷ng khiÕm khuyÕt kü n¨ng bæn m«n"	0		0	0	0		\spr\Ui\×´Ì¬Í¼±ê\ÓùÑ©Òþ.spr
Hçn Thiªn KhÝ C«ng	Ö÷¶¯ÊôÐÔ¼ÓÇ¿	424		3	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_gb_120.spr				0	0	3	0	400	0	0	0	5	7	0	-1	0	1	11	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	120	1	-2	0	0	0	0		0					1	0	\script\skill\gaibang.lua	stateskilltime	skill120	timecastskilleffec1_v	skill120	doskilleffec1_p	skill120	skilllevelexp	skill120		skill120		skill120		skill120		skill120		skill120		skill120		"TuÖt kü tèi cao cña m«n ph¸I, bæ sung nh÷ng khiÕm khuyÕt kü n¨ng bæn m«n"	0		0	0	0		
Ma ¢m HÖ Ph¸ch	Ö÷¶¯ÊôÐÔ¼ÓÇ¿	426		0	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_tr_120.spr				0	0	2	0	400	0	0	0	5	3	76	-1	1	1	11	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	1	-2	0	0	0	0		0					1	0	\script\skill\tianren.lua	skill_cost_v	skill120	skill_mintimepercast_v	skill120	madness_p	skill120	skilllevelexp	skill120		skill120		skill120		skill120		skill120		skill120		skill120		"TuÖt kü tèi cao cña m«n ph¸I, bæ sung nh÷ng khiÕm khuyÕt kü n¨ng bæn m«n"	0		0	0	0		\spr\Ui\×´Ì¬Í¼±ê\Ä§ÒôÊÉÆÇ.spr
XuÊt ø BÊt NhiÔm	Ö÷¶¯ÊôÐÔ¼ÓÇ¿	428		0	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_wa_120.spr				0	0	2	0	400	0	0	0	5	3	76	-1	1	1	11	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	120	1	-2	0	0	0	0		0					1	0	\script\skill\wudang.lua	skill_cost_v	skill120	nstatus_p	skill120	skill_mintimepercast_v	skill120	skilllevelexp	skill120		skill120		skill120		skill120		skill120		skill120		skill120		"TuÖt kü tèi cao cña m«n ph¸I, bæ sung nh÷ng khiÕm khuyÕt kü n¨ng bæn m«n"	0		0	0	0		
L­ìng Nghi Ch©n KhÝ	Ö÷¶¯ÊôÐÔ¼ÓÇ¿	430		3	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_kl_120.spr				0	0	3	0	400	0	0	0	5	7	0	-1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	120	1	-2	0	0	0	0		0					1	0	\script\skill\kunlun.lua	stateskilltime	skill120	timecastskilleffec2_v	skill120	doskilleffec2_p	skill120	skilllevelexp	skill120		skill120		skill120		skill120		skill120		skill120		skill120		"TuÖt kü tèi cao cña m«n ph¸I, bæ sung nh÷ng khiÕm khuyÕt kü n¨ng bæn m«n"	0		0	0	0		
Hµn B¨ng ThÝch	ÄÚ¹¦Ïµ¹¥»÷	434	304	0	\spr\Ui\skill\º®±ù´Ì.spr		\sound\skill\sound_k005.wav	\sound\skill\sound_k010.wav	0	0	0	0	50	0	0	0	3	7	190	-1	1	1	11	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	435	40	20	-2	1	0	0	0		0					0	0	\script\skill\tangmen.lua	colddamage_v	hanbing_ci	skill_cost_v	hanbing_ci		hanbing_ci	skill_eventskilllevel	luanhuan_ji		hanbing_ci		hanbing_ci		hanbing_ci		hanbing_ci		hanbing_ci		hanbing_ci		§­êng M«n §Æt BÉy. Uy lùc khã l­êng	0		0	1	0		
Hµn B¨ng ThÝch	ÄÚ¹¦Ïµ¹¥»÷	435		0			\sound\skill\ÎåÀ×Õý·¨m.wav	\sound\skill\ÎåÀ×Õý·¨f.wav	0	0	2	0	0	0	3	5	3	6	75	-1	4	1	11	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	30	-2	1	50	0	0		0					0	0	\script\skill\tangmen.lua	colddamage_v	hanbing_ci	skill_cost_v	hanbing_ci		hanbing_ci		hanbing_ci		hanbing_ci		hanbing_ci		hanbing_ci		hanbing_ci		hanbing_ci		hanbing_ci		§­êng M«n §Æt BÉy. Uy lùc khã l­êng	0		0	1	2		
Xuyªn T©m ThÝch	ÄÚ¹¦Ïµ¹¥»÷	436	304	0	\spr\Ui\skill\´©ÐÄ´Ì.spr		\sound\skill\sound_k005.wav	\sound\skill\sound_k010.wav	0	0	0	0	50	0	0	0	3	7	191	-1	1	1	11	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	437	30	20	-2	1	0	0	0		0					0	0	\script\skill\tangmen.lua	physicsdamage_v	chuanxin_ci	skill_cost_v	chuanxin_ci		chuanxin_ci	skill_eventskilllevel	luanhuan_ji		chuanxin_ci		chuanxin_ci		chuanxin_ci		chuanxin_ci		chuanxin_ci		chuanxin_ci		§­êng M«n §Æt BÉy. Uy lùc khã l­êng	0		0	1	0		
Xuyªn T©m ThÝch	ÄÚ¹¦Ïµ¹¥»÷	437		0			\sound\skill\ÎåÀ×Õý·¨m.wav	\sound\skill\ÎåÀ×Õý·¨f.wav	0	0	2	0	0	0	3	5	3	6	39	-1	4	1	11	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	30	-2	1	50	0	0		0					0	0	\script\skill\tangmen.lua	physicsdamage_v	chuanxin_ci	skill_cost_v	chuanxin_ci		chuanxin_ci		chuanxin_ci		chuanxin_ci		chuanxin_ci		chuanxin_ci		chuanxin_ci		chuanxin_ci		chuanxin_ci		§­êng M«n §Æt BÉy. Uy lùc khã l­êng	0		0	1	2		
Tho KN		438		0	\spr\Ui\skill\ÌìµØÎÞ¼¶.spr	\spr\skill\À¥ÂØ\kl_16_Ä§·¨Ê©·Å.spr	0	0	0	0	2	0	400	0	1	0	5	3	85	0	1	1	11	1	0	0	0	0	0	2	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	80	20	-2	1	0	0	0		0					0	0	\script\skill\wudang.lua																							0		0	0	2		
L«I KÝch ThuËt	ÄÚ¹¦Ïµ¹¥»÷	439	304	0	\spr\Ui\skill\À×»÷Êõ.spr		\sound\skill\sound_k005.wav	\sound\skill\sound_k010.wav	0	0	0	0	50	0	0	0	3	7	83	-1	1	1	11	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	440	0	0	50	20	-2	1	0	0	0		0					0	0	\script\skill\tangmen.lua	lightingdamage_v	leiji_shu	stun_p	leiji_shu	skill_cost_v	leiji_shu		leiji_shu	skill_eventskilllevel	luanhuan_ji		leiji_shu		leiji_shu		leiji_shu		leiji_shu		leiji_shu		§­êng M«n §Æt BÉy. Uy lùc khã l­êng	0		0	1	0		\spr\Ui\×´Ì¬Í¼±ê\À×»÷Êõ.spr
L«I KÝch ThuËt	ÄÚ¹¦Ïµ¹¥»÷	440		0			\sound\skill\ÎåÀ×Õý·¨m.wav	\sound\skill\ÎåÀ×Õý·¨f.wav	0	0	2	0	0	0	3	5	3	6	84	-1	4	1	11	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	30	-2	1	50	0	0		0					0	0	\script\skill\tangmen.lua	lightingdamage_v	leiji_shu	stun_p	leiji_shu	skill_cost_v	leiji_shu		leiji_shu		leiji_shu		leiji_shu		leiji_shu		leiji_shu		leiji_shu		leiji_shu		§­êng M«n §Æt BÉy. Uy lùc khã l­êng	0		0	1	2		\spr\Ui\×´Ì¬Í¼±ê\À×»÷Êõ.spr
Luong Nghi Tuyet Dao 3	Íâ¹¦Ïµ¹¥»÷	441		0	\spr\skillkt\cld_9x_icon.spr		\sound\skill\sound_k005.wav	\sound\skill\sound_k010.wav																																																							\script\skill\kunlun.lua	lightingdamage_v	ttcld2		ttcld2		ttcld2		ttcld2		ttcld2		ttcld2		ttcld2		ttcld2		ttcld2		ttcld2			0		0	0			
Thai Thuong Vo Cuc	ÄÚ¹¦Ïµ¹¥»÷	442	902	0	\spr\skillkt\vdq_9x_icon.spr	\spr\skillkt\vdq_9x_xc.spr	\sound\skill\sound_k005.wav	\sound\skill\sound_k010.wav																																																							\script\skill\wudang.lua	stun_p	ttvdq1	skill_eventskilllevel	ttvdq1	lightingdamage_v	ttvdq1	skill_cost_v	ttvdq1	lightingres_p	ttvdq1		ttvdq1		ttvdq1		ttvdq1		ttvdq1		ttvdq1		"Tuyet ky quyen phap da that truyen, lay nhu che cuong, lay tinh che dong."	1		0	0			
Cong Thanh 1	ÄÚ¹¦Ïµ¹¥»÷	443	802	0	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_wa_120.spr				0	0	0	0	200	0	5	0	4	1	102	1	1	1	10	1	1	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	80	20	-2	0	0	0	0		0					0	0	\script\skill\npc.lua	physicsdamage_v	congthanh1		congthanh1		congthanh1		congthanh1		congthanh1		congthanh1		congthanh1		congthanh1		congthanh1		congthanh1		"Thien Nhan  Dao phap cao cap, sat thuong tren dien rong"	1		0	0			
Cong Thanh 2	ÄÚ¹¦Ïµ¹¥»÷	444		0	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_wa_120.spr				0	0	0	0	600	0	0	0	3	1	103	0	1	1	10	1	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	20	-2	0	0	0	0		0					0	0	\script\skill\npc.lua	firedamage_v	congthanh2		congthanh2		congthanh2		congthanh2		congthanh2		congthanh2		congthanh2		congthanh2		congthanh2		congthanh2		"Thien Nhan  Chieu thuc cao cap, Hoa sat cuc ly loi hai"	1		0	0			
Cong Thanh 3	¹â»·ÊôÐÔ¼ÓÇ¿	445	43	2	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_em_42.spr	\spr\skill\¶ëáÒ\mag_em_13_Ê©Ä§·¨.spr			51	1	2	0	400	0	0	0	2	7	446	1	1	0	14	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	50	20	-2	0	0	0	0		0					1	0	\script\skill\npc.lua	freezetimereduce_p	congthanh3	poisontimereduce_p	congthanh3	stuntimereduce_p	congthanh3	fasthitrecover_v	congthanh3	castspeed_v	congthanh3	attackspeed_v	congthanh3		congthanh3		congthanh3		congthanh3		congthanh3		"Nga mi ®éc m«n t©m ph¸p, gióp ®ång ®éi t¨ng Sinh lùc tèi ®a"	0		0	0	0		
Cong Thanh 3 1		446		0	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_em_42.spr	\spr\skill\¶ëáÒ\mag_em_13_Ê©Ä§·¨.spr	0	0	51	0	2	0	180	0	0	0	2	3	122	0	1	1	14	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	50	20	-2	0	0	0	0		0					1	0	\script\skill\npc.lua	freezetimereduce_p	congthanh3	poisontimereduce_p	congthanh3	stuntimereduce_p	congthanh3	fasthitrecover_v	congthanh3	castspeed_v	congthanh3	attackspeed_v	congthanh3		congthanh3		congthanh3		congthanh3		congthanh3			0		0	0	0		
Cong Thanh 4	¹â»·ÊôÐÔ¼ÓÇ¿	447	43	2	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_em_42.spr	\spr\skill\¶ëáÒ\mag_em_13_Ê©Ä§·¨.spr			51	1	2	0	400	0	0	0	2	7	448	1	1	0	14	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	50	20	-2	0	0	0	0		0					1	0	\script\skill\npc.lua	lifemax_p	congthanh4	allres_p	congthanh4	lifereplenish_v	congthanh4	manareplenish_v	congthanh4	manamax_p	congthanh4		congthanh4		congthanh4		congthanh4		congthanh4		congthanh4		"Nga mi ®éc m«n t©m ph¸p, gióp ®ång ®éi t¨ng Sinh lùc tèi ®a"	0		0	0	0		
Cong Thanh 4 1		448		0	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_em_42.spr	\spr\skill\¶ëáÒ\mag_em_13_Ê©Ä§·¨.spr	0	0	51	0	2	0	180	0	0	0	2	3	122	0	1	1	14	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	50	20	-2	0	0	0	0		0					1	0	\script\skill\npc.lua	lifemax_p	congthanh4	allres_p	congthanh4	lifereplenish_v	congthanh4	manareplenish_v	congthanh4	manamax_p	congthanh4		congthanh4		congthanh4		congthanh4		congthanh4		congthanh4			0		0	0	0		
Obj Tong Kim 25	ÄÚ¹¦Ïµ¹¥»÷	449	2	0	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_sl_42.spr	\spr\skill\ÉÙÁÖ\sl_06_Ê¨×Óºð.spr	\sound\skill\Ê¨×Óºð.wav	0	0	0	2	0	470	0	0	0	1	7	76	0	1	1	11	1	0	5	0	0	0	30	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	20	-2	0	0	0	0		0					0	0	\script\skill\danhhieu.lua	stun_p	objtk25																					0		0	0	30		
Obj Tong Kim 26	ÄÚ¹¦Ïµ¹¥»÷	450	2	0	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_sl_42.spr	\spr\skill\ÉÙÁÖ\sl_06_Ê¨×Óºð.spr	\sound\skill\Ê¨×Óºð.wav	0	0	0	2	0	470	0	0	0	1	7	76	0	1	1	11	1	0	5	0	0	0	30	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	20	-2	0	0	0	0		0					0	0	\script\skill\danhhieu.lua	colddamage_v	objtk25																					0		0	0	30		
Obj Tong Kim 27	ÄÚ¹¦Ïµ¹¥»÷	451	2	0	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_sl_42.spr	\spr\skill\ÉÙÁÖ\sl_06_Ê¨×Óºð.spr	\sound\skill\Ê¨×Óºð.wav	0	0	0	2	0	470	0	0	0	1	7	76	0	1	1	11	1	0	5	0	0	0	30	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	20	-2	0	0	0	0		0					0	0	\script\skill\danhhieu.lua	poisondamage_v	objtk25																					0		0	0	30		
Obj Tong Kim 28	ÄÚ¹¦Ïµ¹¥»÷	452	2	0	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_sl_42.spr	\spr\skill\ÉÙÁÖ\sl_06_Ê¨×Óºð.spr	\sound\skill\Ê¨×Óºð.wav	0	0	0	2	0	470	0	0	0	1	7	76	0	1	1	11	1	0	5	0	0	0	30	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	20	-2	0	0	0	0		0					0	0	\script\skill\danhhieu.lua	fastwalkrun_p	objtk25																					0		0	0	30		
Liªn §Êu H¹ng 2	±»¶¯¹¥»÷¸¨Öú	453	11	3	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_sl_gf.spr			0	1	0	3	0	0	0	0	0	1	7	0	-1	0	0	14	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2	0	0	0	0		0					1	0	\script\skill\danhhieu.lua	lifemax_p	liendau																					0		0	0	0		
Luc Hop Con Tran	Íâ¹¦Ïµ¹¥»÷	454	1	0	\spr\skillkt\tlb_9x_icon.spr	\spr\skillkt\tlb_9x_xc.spr	\soundSkillName	0																																																																																				
Luc Hop Con Tran	Íâ¹¦Ïµ¹¥»÷	454	1	0	\spr\skillkt\tlb_9x_icon.spr	\spr\skillkt\tlb_9x_xc.spr	\sound\skill\sound_k005.wav	0																																																							\script\skill\shaolin.lua	physicsenhance_p	tttlb	skill_cost_v	tttlb	skill_eventskilllevel	tttlb	physicsres_p	tttlb	colddamage_v	tttlb		tttlb		tttlb		tttlb		tttlb		tttlb		"Con phap cao cap, sat thuong cung luc nhieu doi thu."	0		0	0			
Nhan Doi Skill	¹â»·ÊôÐÔ»Ø¸´	455	53	2	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_em_32.spr				75	1	2	0	180	0	0	0	2	7	207	1	1	0	14	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	30	20	-2	0	0	0	0		0					1	0	\script\skill\emei.lua		mengdie		mengdie		mengdie		mengdie		mengdie		mengdie		mengdie		mengdie		mengdie		mengdie		"Doc Mon Tam phap, giup dong doi tang dong thoi Sinh luc va Noi luc."	0		0	0	0		
Nhan Doi De Tu	¹â»·ÊôÐÔ»Ø¸´	456	53	2	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_em_32.spr				77	1	2	0	180	0	0	0	2	7	207	1	1	0	14	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	30	20	-2	0	0	0	0		0					1	0	\script\skill\emei.lua		mengdie		mengdie		mengdie		mengdie		mengdie		mengdie		mengdie		mengdie		mengdie		mengdie		"Doc Mon Tam phap, giup dong doi tang dong thoi Sinh luc va Noi luc."	0		0	0	0		
