名称	道具种类	具体类别	详细类别	动画文件名	对应物件索引	宽度	高度	说明文字	五行属性	价格	等级	是否叠放	脚本名(参数1)	技能ID（参数1）	参数2(释法类型)	参数3(是否广播)	参数4(是否有等级概念)	参数5(是否可放快捷栏)
豆沙寿桃	6	1	1179	\spr\item\script\doushashoutao.spr	41	1	1	剑侠情缘三周年庆典礼物。右键使用，可以令功力大增。		20	1	0	\script\item\doushashoutao.lua	0	1	1	0	0
枣泥寿桃	6	1	1180	\spr\item\script\zaonishoutao.spr	41	1	1	剑侠情缘三周年庆典礼物。右键使用，能使你8小时内打怪经验双倍。（与仙草露时间不叠加）		20	1	0	\script\item\zaonilibao.lua	0	1	1	0	0
特效仙草露	6	1	1181	\spr\item\medecine\xiancaolu_sp.spr	370	1	1	具有特殊效果的仙草露，8小时内打怪练级经验加倍。（重复使用无效）		5	1	0	\script\item\xiancaolu_special.lua	0	1	1	0	1
特效技能大白驹丸	6	1	1182	\spr\item\medecine\baijuwan_skillsp.spr	19	1	1	一颗特效技能大白驹丸，使用后可在80小时的离线托管时间内自动提升90级或120级技能的熟练度。<enter>获得熟练度的速度是技能大白驹丸的2倍。		5	1	0	\script\item\jinengdabaijuwan_special.lua	0	1	1	0	0
嫦娥云游图碎片	6	1	1183	\spr\item\vietnam\midautumn06\yunyou_1.spr	351	1	2	嫦娥云游图的碎片之一，南岳镇的万事通正在收集这些碎片。		100	1	0	\script\item\noscript.lua	0	1	1	0	0
嫦娥云游图碎片	6	1	1184	\spr\item\vietnam\midautumn06\yunyou_2.spr	351	1	2	嫦娥云游图的碎片之一，南岳镇的万事通正在收集这些碎片。		100	1	0	\script\item\noscript.lua	0	1	1	0	0
嫦娥云游图碎片	6	1	1185	\spr\item\vietnam\midautumn06\yunyou_3.spr	351	2	1	嫦娥云游图的碎片之一，南岳镇的万事通正在收集这些碎片。		100	1	0	\script\item\noscript.lua	0	1	1	0	0
嫦娥云游图碎片	6	1	1186	\spr\item\vietnam\midautumn06\yunyou_4.spr	351	1	2	嫦娥云游图的碎片之一，南岳镇的万事通正在收集这些碎片。		100	1	0	\script\item\noscript.lua	0	1	1	0	0
嫦娥云游图碎片	6	1	1187	\spr\item\vietnam\midautumn06\yunyou_5.spr	351	1	2	嫦娥云游图的碎片之一，南岳镇的万事通正在收集这些碎片。		100	1	0	\script\item\noscript.lua	0	1	1	0	0
嫦娥云游图碎片	6	1	1188	\spr\item\vietnam\midautumn06\yunyou_6.spr	351	2	1	嫦娥云游图的碎片之一，南岳镇的万事通正在收集这些碎片。		100	1	0	\script\item\noscript.lua	0	1	1	0	0
嫦娥云游图碎片	6	1	1189	\spr\item\vietnam\midautumn06\yunyou_7.spr	351	2	1	嫦娥云游图的碎片之一，南岳镇的万事通正在收集这些碎片。		100	1	0	\script\item\noscript.lua	0	1	1	0	0
嫦娥云游图碎片	6	1	1190	\spr\item\vietnam\midautumn06\yunyou_8.spr	351	2	1	嫦娥云游图的碎片之一，南岳镇的万事通正在收集这些碎片。		100	1	0	\script\item\noscript.lua	0	1	1	0	0
嫦娥云游图碎片	6	1	1191	\spr\item\vietnam\midautumn06\yunyou_9.spr	351	2	1	嫦娥云游图的碎片之一，南岳镇的万事通正在收集这些碎片。		100	1	0	\script\item\noscript.lua	0	1	1	0	0
嫦娥云游图碎片	6	1	1192	\spr\item\vietnam\midautumn06\yunyou_10.spr	351	2	1	嫦娥云游图的碎片之一，南岳镇的万事通正在收集这些碎片。		100	1	0	\script\item\noscript.lua	0	1	1	0	0
嫦娥云游图碎片	6	1	1193	\spr\item\vietnam\midautumn06\yunyou_11.spr	351	1	2	嫦娥云游图的碎片之一，南岳镇的万事通正在收集这些碎片。		100	1	0	\script\item\noscript.lua	0	1	1	0	0
嫦娥云游图碎片	6	1	1194	\spr\item\vietnam\midautumn06\yunyou_12.spr	351	1	2	嫦娥云游图的碎片之一，南岳镇的万事通正在收集这些碎片。		100	1	0	\script\item\noscript.lua	0	1	1	0	0
嫦娥仙舞图碎片	6	1	1195	\spr\item\vietnam\midautumn06\xianwu_1.spr	351	1	2	嫦娥仙舞图的碎片之一，南岳镇的万事通正在收集这些碎片。		100	1	0	\script\item\noscript.lua	0	1	1	0	0
嫦娥仙舞图碎片	6	1	1196	\spr\item\vietnam\midautumn06\xianwu_2.spr	351	2	1	嫦娥仙舞图的碎片之一，南岳镇的万事通正在收集这些碎片。		100	1	0	\script\item\noscript.lua	0	1	1	0	0
嫦娥仙舞图碎片	6	1	1197	\spr\item\vietnam\midautumn06\xianwu_3.spr	351	2	1	嫦娥仙舞图的碎片之一，南岳镇的万事通正在收集这些碎片。		100	1	0	\script\item\noscript.lua	0	1	1	0	0
嫦娥仙舞图碎片	6	1	1198	\spr\item\vietnam\midautumn06\xianwu_4.spr	351	2	1	嫦娥仙舞图的碎片之一，南岳镇的万事通正在收集这些碎片。		100	1	0	\script\item\noscript.lua	0	1	1	0	0
嫦娥仙舞图碎片	6	1	1199	\spr\item\vietnam\midautumn06\xianwu_5.spr	351	2	1	嫦娥仙舞图的碎片之一，南岳镇的万事通正在收集这些碎片。		100	1	0	\script\item\noscript.lua	0	1	1	0	0
嫦娥仙舞图碎片	6	1	1200	\spr\item\vietnam\midautumn06\xianwu_6.spr	351	1	2	嫦娥仙舞图的碎片之一，南岳镇的万事通正在收集这些碎片。		100	1	0	\script\item\noscript.lua	0	1	1	0	0
嫦娥仙舞图碎片	6	1	1201	\spr\item\vietnam\midautumn06\xianwu_7.spr	351	2	1	嫦娥仙舞图的碎片之一，南岳镇的万事通正在收集这些碎片。		100	1	0	\script\item\noscript.lua	0	1	1	0	0
嫦娥仙舞图碎片	6	1	1202	\spr\item\vietnam\midautumn06\xianwu_8.spr	351	1	1	嫦娥仙舞图的碎片之一，南岳镇的万事通正在收集这些碎片。		100	1	0	\script\item\noscript.lua	0	1	1	0	0
嫦娥仙舞图碎片	6	1	1203	\spr\item\vietnam\midautumn06\xianwu_9.spr	351	1	3	嫦娥仙舞图的碎片之一，南岳镇的万事通正在收集这些碎片。		100	1	0	\script\item\noscript.lua	0	1	1	0	0
嫦娥仙舞图碎片	6	1	1204	\spr\item\vietnam\midautumn06\xianwu_10.spr	351	1	3	嫦娥仙舞图的碎片之一，南岳镇的万事通正在收集这些碎片。		100	1	0	\script\item\noscript.lua	0	1	1	0	0
嫦娥仙舞图碎片	6	1	1205	\spr\item\vietnam\midautumn06\xianwu_11.spr	351	1	1	嫦娥仙舞图的碎片之一，南岳镇的万事通正在收集这些碎片。		100	1	0	\script\item\noscript.lua	0	1	1	0	0
嫦娥仙舞图碎片	6	1	1206	\spr\item\vietnam\midautumn06\xianwu_12.spr	351	2	1	嫦娥仙舞图的碎片之一，南岳镇的万事通正在收集这些碎片。		100	1	0	\script\item\noscript.lua	0	1	1	0	0
云游图碎片	6	1	1207	\spr\item\vietnam\midautumn06\yunyou_1.spr	351	1	2	云游图的碎片之一，南岳镇的万事通正在收集这些碎片。		4000	1	0	\script\item\noscript.lua	0	1	1	0	0
云游图碎片	6	1	1208	\spr\item\vietnam\midautumn06\yunyou_2.spr	351	1	2	云游图的碎片之一，南岳镇的万事通正在收集这些碎片。		4000	1	0	\script\item\noscript.lua	0	1	1	0	0
云游图碎片	6	1	1209	\spr\item\vietnam\midautumn06\yunyou_3.spr	351	2	1	云游图的碎片之一，南岳镇的万事通正在收集这些碎片。		4000	1	0	\script\item\noscript.lua	0	1	1	0	0
云游图碎片	6	1	1210	\spr\item\vietnam\midautumn06\yunyou_4.spr	351	1	2	云游图的碎片之一，南岳镇的万事通正在收集这些碎片。		4000	1	0	\script\item\noscript.lua	0	1	1	0	0
云游图碎片	6	1	1211	\spr\item\vietnam\midautumn06\yunyou_5.spr	351	1	2	云游图的碎片之一，南岳镇的万事通正在收集这些碎片。		4000	1	0	\script\item\noscript.lua	0	1	1	0	0
云游图碎片	6	1	1212	\spr\item\vietnam\midautumn06\yunyou_6.spr	351	2	1	云游图的碎片之一，南岳镇的万事通正在收集这些碎片。		4000	1	0	\script\item\noscript.lua	0	1	1	0	0
仙舞图碎片	6	1	1213	\spr\item\vietnam\midautumn06\xianwu_1.spr	351	1	2	仙舞图的碎片之一，南岳镇的万事通正在收集这些碎片。		4000	1	0	\script\item\noscript.lua	0	1	1	0	0
仙舞图碎片	6	1	1214	\spr\item\vietnam\midautumn06\xianwu_2.spr	351	2	1	仙舞图的碎片之一，南岳镇的万事通正在收集这些碎片。		4000	1	0	\script\item\noscript.lua	0	1	1	0	0
仙舞图碎片	6	1	1215	\spr\item\vietnam\midautumn06\xianwu_3.spr	351	2	1	仙舞图的碎片之一，南岳镇的万事通正在收集这些碎片。		4000	1	0	\script\item\noscript.lua	0	1	1	0	0
仙舞图碎片	6	1	1216	\spr\item\vietnam\midautumn06\xianwu_4.spr	351	2	1	仙舞图的碎片之一，南岳镇的万事通正在收集这些碎片。		4000	1	0	\script\item\noscript.lua	0	1	1	0	0
仙舞图碎片	6	1	1217	\spr\item\vietnam\midautumn06\xianwu_5.spr	351	2	1	仙舞图的碎片之一，南岳镇的万事通正在收集这些碎片。		4000	1	0	\script\item\noscript.lua	0	1	1	0	0
仙舞图碎片	6	1	1218	\spr\item\vietnam\midautumn06\xianwu_6.spr	351	1	2	仙舞图的碎片之一，南岳镇的万事通正在收集这些碎片。		4000	1	0	\script\item\noscript.lua	0	1	1	0	0
神秘的碎片	6	1	1219	\spr\item\questkey\obj_item_shanhe.spr	351	1	1	一快神秘的碎片，拾取后能随机获得云游图碎片或仙舞图碎片。		4000	1	0	\script\item\noscript.lua	0	1	1	0	0
灯笼材料包	6	1	1220	\spr\item\mid_autumn\zhongqiuwupin.spr	432	1	1	一包灯笼的材料。拾取后能随机获得一种灯笼材料。		1000	1	0	\script\item\noscript.lua	0	1	1	0	0
黄彩纸	6	1	1221	\spr\item\vietnam\midautumn06\paper_yello.spr	432	1	1	灯笼的材料之一，凑齐材料后可以拿到铁匠处让他帮忙做成灯笼。		1000	1	1	\script\item\noscript.lua	0	1	1	0	0
蓝彩纸	6	1	1222	\spr\item\vietnam\midautumn06\paper_blue.spr	432	1	1	灯笼的材料之一，凑齐材料后可以拿到铁匠处让他帮忙做成灯笼。		2000	1	1	\script\item\noscript.lua	0	1	1	0	0
绿彩纸	6	1	1223	\spr\item\vietnam\midautumn06\paper_green.spr	432	1	1	灯笼的材料之一，凑齐材料后可以拿到铁匠处让他帮忙做成灯笼。		3000	1	1	\script\item\noscript.lua	0	1	1	0	0
红彩纸	6	1	1224	\spr\item\vietnam\midautumn06\paper_red.spr	432	1	1	灯笼的材料之一，凑齐材料后可以拿到铁匠处让他帮忙做成灯笼。		10000	1	1	\script\item\noscript.lua	0	1	1	0	0
橙彩纸	6	1	1225	\spr\item\vietnam\midautumn06\paper_orange.spr	432	1	1	灯笼的材料之一，凑齐材料后可以拿到铁匠处让他帮忙做成灯笼。		20000	1	1	\script\item\noscript.lua	0	1	1	0	0
竹骨	6	1	1226	\spr\item\vietnam\midautumn06\bamboo.spr	432	1	1	灯笼的材料之一，凑齐材料后可以拿到铁匠处让他帮忙做成灯笼。		1000	1	1	\script\item\noscript.lua	0	1	1	0	0
细铁丝	6	1	1227	\spr\item\vietnam\midautumn06\tiesi.spr	432	1	1	灯笼的材料之一，凑齐材料后可以拿到铁匠处让他帮忙做成灯笼。		1000	1	1	\script\item\noscript.lua	0	1	1	0	0
蜡烛	6	1	1228	\spr\item\vitenambirthday\candle004.spr	432	1	1	灯笼的材料之一，凑齐材料后可以拿到铁匠处让他帮忙做成灯笼。		1000	1	1	\script\item\noscript.lua	0	1	1	0	0
精制黄灯笼	6	1	1229	\spr\item\vietnam\midautumn06\lantern_yello.spr	451	1	1	一个精制的黄色灯笼，村子里的孩子们非常想得到这样的灯笼。		1500	1	1	\script\item\noscript.lua	0	1	1	0	0
精制蓝灯笼	6	1	1230	\spr\item\vietnam\midautumn06\lantern_blue.spr	452	1	1	一个精制的蓝色灯笼，村子里的孩子们非常想得到这样的灯笼。		3000	1	1	\script\item\noscript.lua	0	1	1	0	0
精制绿灯笼	6	1	1231	\spr\item\vietnam\midautumn06\lantern_green.spr	453	1	1	一个精制的绿色灯笼，村子里的孩子们非常想得到这样的灯笼。		5000	1	1	\script\item\noscript.lua	0	1	1	0	0
精制红灯笼	6	1	1232	\spr\item\vietnam\midautumn06\lantern_red.spr	454	1	1	一个精制的红色灯笼，村子里的孩子们非常想得到这样的灯笼。		15000	1	1	\script\item\noscript.lua	0	1	1	0	0
精制橙灯笼	6	1	1233	\spr\item\vietnam\midautumn06\lantern_orange.spr	455	1	1	一个精制的橙色灯笼，村子里的孩子们非常想得到这样的灯笼。		30000	1	1	\script\item\noscript.lua	0	1	1	0	0
精制五彩灯笼	6	1	1234	\spr\item\vietnam\midautumn06\lantern_full.spr	456	2	2	一个精制的五彩灯笼，村子里的孩子们非常想得到这样的灯笼。		60000	1	1	\script\item\noscript.lua	0	1	1	0	0
精制莲蓉月饼	6	1	1235	\spr\item\vietnam\midautumn06\mooncake_1.spr	457	1	1	使用后能增加100万经验与100万120级技能熟练度(2006年10月31日之后过期)。		1500	1	0	\script\event\mid_autumn06\item\mooncake\mooncake1.lua	0	1	1	0	0
精制豆沙月饼	6	1	1236	\spr\item\vietnam\midautumn06\mooncake_2.spr	457	1	1	使用后能增加200万经验与200万120级技能熟练度(2006年10月31日之后过期)。		3000	1	0	\script\event\mid_autumn06\item\mooncake\mooncake2.lua	0	1	1	0	0
樱桃莲蓉月饼	6	1	1237	\spr\item\vietnam\midautumn06\mooncake_3.spr	457	1	1	使用后能增加300万经验与300万120级技能熟练度(2006年10月31日之后过期)。		5000	1	0	\script\event\mid_autumn06\item\mooncake\mooncake3.lua	0	1	1	0	0
樱桃豆沙月饼	6	1	1238	\spr\item\vietnam\midautumn06\mooncake_4.spr	457	1	1	使用后能增加400万经验与400万120级技能熟练度(2006年10月31日之后过期)。		15000	1	0	\script\event\mid_autumn06\item\mooncake\mooncake4.lua	0	1	1	0	0
冰皮月饼	6	1	1239	\spr\item\vietnam\midautumn06\mooncake_5.spr	457	1	1	使用后能增加500万经验与500万120级技能熟练度(2006年10月31日之后过期)。		30000	1	0	\script\event\mid_autumn06\item\mooncake\mooncake5.lua	0	1	1	0	0
六号月饼	6	1	1240	\spr\item\vietnam\midautumn06\mooncake_6.spr	457	2	1	越南中秋节的六号月饼		60000	1	0	\script\item\noscript.lua	0	1	1	0	0
彩蝶灯笼	6	1	1241	\spr\item\vietnam\midautumn06\lantern_yello.spr	451	1	1	使用后能获得4小时双倍经验与双倍120级技能熟练度时间（与仙草露不叠加）。		1500	1	1	\script\event\mid_autumn06\item\lightcage\lightcage_y.lua	0	1	1	0	0
彩星灯笼	6	1	1242	\spr\item\vietnam\midautumn06\lantern_blue.spr	452	1	1	使用后能获得6小时双倍经验与双倍120级技能熟练度时间（与仙草露不叠加）。		3000	1	1	\script\event\mid_autumn06\item\lightcage\lightcage_b.lua	0	1	1	0	0
翡翠灯笼	6	1	1243	\spr\item\vietnam\midautumn06\lantern_green.spr	453	1	1	使用后能获得8小时双倍经验与双倍120级技能熟练度时间（与仙草露不叠加）。		5000	1	1	\script\event\mid_autumn06\item\lightcage\lightcage_g.lua	0	1	1	0	0
大红灯笼	6	1	1244	\spr\item\vietnam\midautumn06\lantern_red.spr	454	1	1	使用后能获得10小时双倍经验与双倍120级技能熟练度时间（与仙草露不叠加）。		15000	1	1	\script\event\mid_autumn06\item\lightcage\lightcage_r.lua	0	1	1	0	0
鲤鱼灯笼	6	1	1245	\spr\item\vietnam\midautumn06\lantern_orange.spr	455	1	1	使用后能获得12小时双倍经验与双倍120级技能熟练度时间（与仙草露不叠加）。		30000	1	1	\script\event\mid_autumn06\item\lightcage\lightcage_o.lua	0	1	1	0	0
五彩灯笼	6	1	1246	\spr\item\vietnam\midautumn06\lantern_full.spr	456	2	2	一个五彩缤纷的灯笼，使用后可以放置在脚边。		60000	1	1	\script\item\noscript.lua	0	1	1	0	0
罗盘	6	1	1247	\spr\obj\item\huangjincaipiao.spr	430	1	1	风水术士常用来测量方位的罗盘。		100	1	0	\script\task\lord\compass.lua	0	1	1	0	0
龙脉图	6	2	5	\spr\item\questkey\treasuremap.spr	341	1	1	\script\task\lord\dragon_map_dec.lua		100	1	0	\script\task\lord\dragon_map_use.lua	0	1	1	0	0
龙穴石（红色）	6	2	6	\spr\item\questkey\taskobj053.spr	333	1	1	\script\task\lord\dragon_stone_dec.lua		100	1	0	\script\task\lord\dragon_stone_use.lua	0	1	1	0	0
龙穴石（蓝色）	6	2	7	\spr\item\questkey\taskobj054.spr	333	1	1	\script\task\lord\dragon_stone_dec.lua		100	1	0	\script\task\lord\dragon_stone_use.lua	0	1	1	0	0
龙穴石（绿色）	6	2	8	\spr\item\questkey\taskobj055.spr	333	1	1	\script\task\lord\dragon_stone_dec.lua		100	1	0	\script\task\lord\dragon_stone_use.lua	0	1	1	0	0
百炼元神丹	6	1	1248	\spr\item\questkey\taskobj087.spr	372	1	1	此乃高手以全身功力化成的仙丹，100级以下人物服用后能功力大增，升至100级。		100	1	0	\script\item\ib\levelup100_item.lua	0	1	1	0	0
玄晶锦囊	6	1	1249	\spr\item\obj_item_jixiang.spr	41	1	1	打开后可获得一颗玄晶矿石。		100	1	0	\script\item\ib\xuanjing_jinnang.lua	0	1	1	1	0
侠骨套装锦囊	6	1	1250	\spr\item\obj_item_jixiang.spr	41	1	1	(IB)与礼官对话使用，可获得一套侠骨装备，属性随机。		100	1	0	\script\item\ib\jinnang.lua	0	1	1	0	0
柔情套装锦囊	6	1	1251	\spr\item\obj_item_jixiang.spr	41	1	1	(IB)与礼官对话使用，可获得一套柔情装备，属性随机。		100	1	0	\script\item\ib\jinnang.lua	0	1	1	0	0
商贾令牌	6	1	1252	\spr\item\questkey\taskobj132.spr	385	2	2	万事通给你的一个商贾令牌，可以拿去神秘商人处换取奖励。		2000000	1	1	\script\item\noscript.lua	0	1	1	0	0
天眼符	6	1	1253	\spr\item\questkey\006.spr	41	1	1	IB占位		100	1	0	\script\item\ib\jinnang.lua	0	1	1	0	0
黄金武林荣誉令	6	1	1254	\spr\item\leaguematch\icon_league_gold.spr	385	1	1	黄金质地的武林荣誉令牌，使用可以获得500点荣誉点。		500	1	0	\script\missions\leaguematch\item\honour.lua	0	1	1	0	0
白银武林荣誉令	6	1	1255	\spr\item\leaguematch\icon_league_silver.spr	385	1	1	白银质地的武林荣誉令牌，使用可以获得100点荣誉点。		100	1	0	\script\missions\leaguematch\item\honour.lua	0	1	1	0	0
青铜武林荣誉令	6	1	1256	\spr\item\leaguematch\icon_league_iron.spr	385	1	1	青铜质地的武林荣誉令牌，使用可以获得50点荣誉点。		50	1	0	\script\missions\leaguematch\item\honour.lua	0	1	1	0	0
黑铁武林荣誉令	6	1	1257	\spr\item\leaguematch\icon_league_copper.spr	385	1	1	黑铁质地的武林荣誉令牌，使用可以获得10点荣誉点。		10	1	0	\script\missions\leaguematch\item\honour.lua	0	1	1	0	0
幸运福袋	6	1	1258	\spr\item\twzhuanyun\zhuanyunbao_big.spr	448	1	1	幸运福袋，右键使用，可随机获得一颗玄晶矿石[7级-10级]。		50	1	0	\script\item\xingyunfudai.lua	0	1	1	0	0
经验值礼盒	6	1	1259	\spr\item\obj_item_gifts.spr	345	1	1	经验值礼盒，右键使用，可随机获得五十万至五百万经验值。		100	1	0	\script\item\jingyanzhilihe.lua	0	1	1	0	0
定国套装锦囊	6	1	1260	\spr\item\obj_item_jixiang.spr	41	1	1	(IB)与礼官对话使用，可获得一套定国装备，属性随机。		100	1	0	\script\item\ib\jinnang.lua	0	1	1	0	0
安邦套装锦囊	6	1	1261	\spr\item\obj_item_jixiang.spr	41	1	1	(IB)与礼官对话使用，可获得一套安邦装备，属性随机。		100	1	0	\script\item\ib\jinnang.lua	0	1	1	0	0
寄卖牌	6	1	1262	\spr\item\obj_item_jixiang.spr	41	1	1	(IB)使用后可获得1小时的离线摆摊时间。		100	1	0	\script\item\ib\autosell.lua	0	1	1	0	0
高级寄卖牌	6	1	1263	\spr\item\obj_item_jixiang.spr	41	1	1	(IB)使用后可获得10小时的离线摆摊时间。		100	1	0	\script\item\ib\autosell.lua	0	1	1	0	0
武神赐福	6	1	1264	\spr\item\questkey\taskobj025.spr	41	1	1	使用后可获得2个小时在宋金大战、信使任务、时间的挑战、<enter>武林联赛、野叟任务、辉煌之夜中所获贡献度翻倍的状态。(重复使用状态不叠加)		10	1	0	\script\item\wushenbless.lua	0	1	1	0	0
传声海螺	6	1	1265	\spr\item\whelk.spr	41	1	1	(IB)使用后可在公聊、城聊共说10句话。		100	1	0	\script\item\ib\whelk.lua	0	1	1	0	0
神行符	6	1	1266	\spr\item\questkey\taskobj052.spr	41	1	1	IB道具，使用可以送到随意传任意城市和新手村。		100	1	0	\script\item\noscript.lua	0	1	1	0	0
五行装备礼包（玄铁剑）	6	1	1267	\spr\item\obj_item_jixiang.spr	377	1	1	右键点击使用，可以获得金、木、水、火、土属性<color=green>玄铁剑<color>各一把。		10000	1	0	\script\item\equip_pack.lua	0	1	1	0	0
